,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
65864,72750,1581446914941,2020-02-11T13.48.34.941,8463.634,0.316,-0.181,0.915
65865,72751,1581446914944,2020-02-11T13.48.34.944,8463.636999999999,0.321,-0.184,0.921
65866,72752,1581446914947,2020-02-11T13.48.34.947,8463.64,0.317,-0.179,0.927
65867,72753,1581446914948,2020-02-11T13.48.34.948,8463.641,0.313,-0.16899999999999998,0.917
65868,72754,1581446914951,2020-02-11T13.48.34.951,8463.644,0.317,-0.173,0.924
65869,72755,1581446914954,2020-02-11T13.48.34.954,8463.646999999999,0.32,-0.182,0.925
65870,72756,1581446914955,2020-02-11T13.48.34.955,8463.648000000001,0.314,-0.18600000000000005,0.917
65871,72757,1581446914958,2020-02-11T13.48.34.958,8463.651,0.313,-0.177,0.918
65872,72758,1581446914961,2020-02-11T13.48.34.961,8463.654,0.312,-0.17600000000000002,0.92
65873,72759,1581446914964,2020-02-11T13.48.34.964,8463.657,0.309,-0.184,0.909
65874,72760,1581446914966,2020-02-11T13.48.34.966,8463.659,0.308,-0.179,0.921
65875,72761,1581446914969,2020-02-11T13.48.34.969,8463.662,0.307,-0.165,0.93
65876,72762,1581446914972,2020-02-11T13.48.34.972,8463.665,0.306,-0.16399999999999998,0.925
65877,72763,1581446914973,2020-02-11T13.48.34.973,8463.666,0.304,-0.166,0.921
65878,72764,1581446914976,2020-02-11T13.48.34.976,8463.669,0.303,-0.16399999999999998,0.93
65879,72765,1581446914979,2020-02-11T13.48.34.979,8463.671999999999,0.308,-0.163,0.931
65880,72766,1581446914982,2020-02-11T13.48.34.982,8463.675,0.307,-0.162,0.93
65881,72767,1581446914983,2020-02-11T13.48.34.983,8463.676,0.307,-0.162,0.917
65882,72768,1581446914986,2020-02-11T13.48.34.986,8463.679,0.306,-0.158,0.922
65883,72769,1581446914989,2020-02-11T13.48.34.989,8463.681999999999,0.306,-0.161,0.925
65884,72770,1581446914991,2020-02-11T13.48.34.991,8463.684000000001,0.313,-0.161,0.926
65885,72771,1581446914994,2020-02-11T13.48.34.994,8463.687,0.313,-0.159,0.928
65886,72772,1581446914996,2020-02-11T13.48.34.996,8463.689,0.313,-0.159,0.923
65887,72773,1581446914999,2020-02-11T13.48.34.999,8463.692,0.311,-0.158,0.922
65888,72774,1581446915001,2020-02-11T13.48.35.001,8463.694,0.315,-0.16699999999999998,0.921
65889,72775,1581446915004,2020-02-11T13.48.35.004,8463.697,0.311,-0.17800000000000002,0.926
65890,72776,1581446915007,2020-02-11T13.48.35.007,8463.7,0.305,-0.173,0.921
65891,72777,1581446915008,2020-02-11T13.48.35.008,8463.701,0.306,-0.16699999999999998,0.923
65892,72778,1581446915011,2020-02-11T13.48.35.011,8463.704,0.308,-0.165,0.924
65893,72779,1581446915014,2020-02-11T13.48.35.014,8463.707,0.31,-0.16699999999999998,0.925
65894,72780,1581446915017,2020-02-11T13.48.35.017,8463.71,0.31,-0.16699999999999998,0.932
65895,72781,1581446915018,2020-02-11T13.48.35.018,8463.711,0.309,-0.16699999999999998,0.922
65896,72782,1581446915021,2020-02-11T13.48.35.021,8463.714,0.31,-0.175,0.926
65897,72783,1581446915024,2020-02-11T13.48.35.024,8463.716999999999,0.312,-0.168,0.925
65898,72784,1581446915027,2020-02-11T13.48.35.027,8463.72,0.314,-0.165,0.922
65899,72785,1581446915029,2020-02-11T13.48.35.029,8463.722,0.312,-0.162,0.919
65900,72786,1581446915032,2020-02-11T13.48.35.032,8463.725,0.315,-0.163,0.92
65901,72787,1581446915035,2020-02-11T13.48.35.035,8463.728000000001,0.315,-0.166,0.917
65902,72788,1581446915036,2020-02-11T13.48.35.036,8463.729,0.316,-0.165,0.921
65903,72789,1581446915039,2020-02-11T13.48.35.039,8463.732,0.318,-0.16,0.924
65904,72790,1581446915042,2020-02-11T13.48.35.042,8463.735,0.319,-0.159,0.922
65905,72791,1581446915045,2020-02-11T13.48.35.045,8463.738000000001,0.321,-0.158,0.925
65906,72792,1581446915046,2020-02-11T13.48.35.046,8463.739,0.32,-0.162,0.925
65907,72793,1581446915049,2020-02-11T13.48.35.049,8463.742,0.319,-0.168,0.924
65908,72794,1581446915052,2020-02-11T13.48.35.052,8463.745,0.311,-0.173,0.917
65909,72795,1581446915055,2020-02-11T13.48.35.055,8463.748,0.311,-0.173,0.917
65910,72796,1581446915057,2020-02-11T13.48.35.057,8463.75,0.311,-0.175,0.92
65911,72797,1581446915059,2020-02-11T13.48.35.059,8463.752,0.312,-0.174,0.922
65912,72798,1581446915062,2020-02-11T13.48.35.062,8463.755,0.303,-0.171,0.922
65913,72799,1581446915064,2020-02-11T13.48.35.064,8463.757,0.301,-0.168,0.924
65914,72800,1581446915067,2020-02-11T13.48.35.067,8463.76,0.304,-0.16,0.921
65915,72801,1581446915070,2020-02-11T13.48.35.070,8463.763,0.305,-0.155,0.921
65916,72802,1581446915073,2020-02-11T13.48.35.073,8463.766,0.3,-0.158,0.926
65917,72803,1581446915074,2020-02-11T13.48.35.074,8463.767,0.308,-0.162,0.93
65918,72804,1581446915077,2020-02-11T13.48.35.077,8463.77,0.313,-0.165,0.929
65919,72805,1581446915080,2020-02-11T13.48.35.080,8463.773000000001,0.312,-0.155,0.918
65920,72806,1581446915081,2020-02-11T13.48.35.081,8463.774,0.313,-0.14800000000000002,0.917
65921,72807,1581446915084,2020-02-11T13.48.35.084,8463.777,0.318,-0.159,0.927
65922,72808,1581446915087,2020-02-11T13.48.35.087,8463.78,0.314,-0.152,0.922
65923,72809,1581446915090,2020-02-11T13.48.35.090,8463.783000000001,0.317,-0.142,0.927
65924,72810,1581446915092,2020-02-11T13.48.35.092,8463.785,0.315,-0.145,0.924
65925,72811,1581446915095,2020-02-11T13.48.35.095,8463.788,0.31,-0.153,0.922
65926,72812,1581446915098,2020-02-11T13.48.35.098,8463.791,0.312,-0.14800000000000002,0.918
65927,72813,1581446915099,2020-02-11T13.48.35.099,8463.792,0.311,-0.14300000000000002,0.922
65928,72814,1581446915102,2020-02-11T13.48.35.102,8463.795,0.31,-0.145,0.928
65929,72815,1581446915105,2020-02-11T13.48.35.105,8463.798,0.306,-0.138,0.929
65930,72816,1581446915108,2020-02-11T13.48.35.108,8463.801,0.304,-0.129,0.929
65931,72817,1581446915109,2020-02-11T13.48.35.109,8463.802,0.301,-0.125,0.921
65932,72818,1581446915112,2020-02-11T13.48.35.112,8463.805,0.294,-0.134,0.915
65933,72819,1581446915115,2020-02-11T13.48.35.115,8463.808,0.287,-0.14400000000000002,0.907
65934,72820,1581446915118,2020-02-11T13.48.35.118,8463.811,0.287,-0.135,0.919
65935,72821,1581446915120,2020-02-11T13.48.35.120,8463.813,0.28600000000000003,-0.113,0.934
65936,72822,1581446915122,2020-02-11T13.48.35.122,8463.815,0.293,-0.08,0.944
65937,72823,1581446915125,2020-02-11T13.48.35.125,8463.818000000001,0.294,-0.058,0.942
65938,72824,1581446915127,2020-02-11T13.48.35.127,8463.82,0.295,-0.084,0.935
65939,72825,1581446915130,2020-02-11T13.48.35.130,8463.823,0.313,-0.154,0.936
65940,72826,1581446915133,2020-02-11T13.48.35.133,8463.826,0.32,-0.187,0.929
65941,72827,1581446915136,2020-02-11T13.48.35.136,8463.829,0.314,-0.163,0.925
65942,72828,1581446915137,2020-02-11T13.48.35.137,8463.83,0.305,-0.133,0.927
65943,72829,1581446915140,2020-02-11T13.48.35.140,8463.833,0.314,-0.133,0.941
65944,72830,1581446915143,2020-02-11T13.48.35.143,8463.836,0.319,-0.149,0.943
65945,72831,1581446915144,2020-02-11T13.48.35.144,8463.837,0.317,-0.159,0.919
65946,72832,1581446915147,2020-02-11T13.48.35.147,8463.84,0.32299999999999995,-0.16399999999999998,0.923
65947,72833,1581446915150,2020-02-11T13.48.35.150,8463.843,0.325,-0.172,0.931
65948,72834,1581446915153,2020-02-11T13.48.35.153,8463.846,0.313,-0.17,0.917
65949,72835,1581446915155,2020-02-11T13.48.35.155,8463.848,0.312,-0.15,0.92
65950,72836,1581446915158,2020-02-11T13.48.35.158,8463.851,0.308,-0.136,0.933
65951,72837,1581446915161,2020-02-11T13.48.35.161,8463.854,0.299,-0.13699999999999998,0.928
65952,72838,1581446915163,2020-02-11T13.48.35.163,8463.856,0.3,-0.138,0.93
65953,72839,1581446915165,2020-02-11T13.48.35.165,8463.858,0.304,-0.126,0.943
65954,72840,1581446915168,2020-02-11T13.48.35.168,8463.860999999999,0.313,-0.119,0.945
65955,72841,1581446915171,2020-02-11T13.48.35.171,8463.864,0.315,-0.118,0.937
65956,72842,1581446915172,2020-02-11T13.48.35.172,8463.865,0.311,-0.114,0.933
65957,72843,1581446915175,2020-02-11T13.48.35.175,8463.868,0.313,-0.112,0.943
65958,72844,1581446915178,2020-02-11T13.48.35.178,8463.871,0.316,-0.093,0.95
65959,72845,1581446915181,2020-02-11T13.48.35.181,8463.874,0.318,-0.07400000000000001,0.943
65960,72846,1581446915183,2020-02-11T13.48.35.183,8463.876,0.327,-0.086,0.944
65961,72847,1581446915185,2020-02-11T13.48.35.185,8463.878,0.332,-0.123,0.949
65962,72848,1581446915188,2020-02-11T13.48.35.188,8463.881,0.33,-0.162,0.928
65963,72849,1581446915190,2020-02-11T13.48.35.190,8463.883,0.331,-0.16699999999999998,0.927
65964,72850,1581446915193,2020-02-11T13.48.35.193,8463.886,0.331,-0.16399999999999998,0.929
65965,72851,1581446915196,2020-02-11T13.48.35.196,8463.889000000001,0.322,-0.17,0.93
65966,72852,1581446915199,2020-02-11T13.48.35.199,8463.892,0.319,-0.18,0.929
65967,72853,1581446915200,2020-02-11T13.48.35.200,8463.893,0.312,-0.184,0.924
65968,72854,1581446915203,2020-02-11T13.48.35.203,8463.896,0.311,-0.18600000000000005,0.927
65969,72855,1581446915206,2020-02-11T13.48.35.206,8463.899,0.312,-0.193,0.917
65970,72856,1581446915207,2020-02-11T13.48.35.207,8463.9,0.298,-0.189,0.917
65971,72857,1581446915210,2020-02-11T13.48.35.210,8463.903,0.294,-0.187,0.913
65972,72858,1581446915213,2020-02-11T13.48.35.213,8463.905999999999,0.294,-0.168,0.916
65973,72859,1581446915216,2020-02-11T13.48.35.216,8463.909,0.298,-0.16699999999999998,0.928
65974,72860,1581446915218,2020-02-11T13.48.35.218,8463.911,0.29100000000000004,-0.188,0.906
65975,72861,1581446915221,2020-02-11T13.48.35.221,8463.914,0.29,-0.188,0.892
65976,72862,1581446915224,2020-02-11T13.48.35.224,8463.917,0.298,-0.185,0.912
65977,72863,1581446915226,2020-02-11T13.48.35.226,8463.919,0.304,-0.192,0.927
65978,72864,1581446915228,2020-02-11T13.48.35.228,8463.921,0.302,-0.188,0.911
65979,72865,1581446915231,2020-02-11T13.48.35.231,8463.924,0.28600000000000003,-0.174,0.902
65980,72866,1581446915234,2020-02-11T13.48.35.234,8463.927,0.269,-0.16399999999999998,0.8909999999999999
65981,72867,1581446915235,2020-02-11T13.48.35.235,8463.928,0.253,-0.166,0.89
65982,72868,1581446915238,2020-02-11T13.48.35.238,8463.931,0.251,-0.16699999999999998,0.911
65983,72869,1581446915241,2020-02-11T13.48.35.241,8463.934000000001,0.254,-0.152,0.933
65984,72870,1581446915244,2020-02-11T13.48.35.244,8463.937,0.268,-0.142,0.941
65985,72871,1581446915246,2020-02-11T13.48.35.246,8463.939,0.284,-0.165,0.941
65986,72872,1581446915248,2020-02-11T13.48.35.248,8463.940999999999,0.302,-0.188,0.922
65987,72873,1581446915251,2020-02-11T13.48.35.251,8463.944,0.312,-0.191,0.911
65988,72874,1581446915253,2020-02-11T13.48.35.253,8463.946,0.32,-0.18600000000000005,0.91
65989,72875,1581446915256,2020-02-11T13.48.35.256,8463.949,0.321,-0.191,0.917
65990,72876,1581446915259,2020-02-11T13.48.35.259,8463.952,0.327,-0.191,0.92
65991,72877,1581446915262,2020-02-11T13.48.35.262,8463.955,0.32,-0.175,0.929
65992,72878,1581446915263,2020-02-11T13.48.35.263,8463.956,0.314,-0.17,0.921
65993,72879,1581446915266,2020-02-11T13.48.35.266,8463.959,0.309,-0.166,0.922
65994,72880,1581446915269,2020-02-11T13.48.35.269,8463.962,0.309,-0.16699999999999998,0.933
65995,72881,1581446915270,2020-02-11T13.48.35.270,8463.963,0.304,-0.16,0.933
65996,72882,1581446915273,2020-02-11T13.48.35.273,8463.966,0.303,-0.16,0.933
65997,72883,1581446915276,2020-02-11T13.48.35.276,8463.969000000001,0.305,-0.16699999999999998,0.931
65998,72884,1581446915279,2020-02-11T13.48.35.279,8463.972,0.303,-0.174,0.92
65999,72885,1581446915281,2020-02-11T13.48.35.281,8463.974,0.299,-0.17800000000000002,0.925
66000,72886,1581446915284,2020-02-11T13.48.35.284,8463.976999999999,0.306,-0.188,0.925
66001,72887,1581446915287,2020-02-11T13.48.35.287,8463.98,0.292,-0.19,0.916
66002,72888,1581446915289,2020-02-11T13.48.35.289,8463.982,0.293,-0.189,0.911
66003,72889,1581446915291,2020-02-11T13.48.35.291,8463.984,0.303,-0.179,0.917
66004,72890,1581446915294,2020-02-11T13.48.35.294,8463.987,0.309,-0.165,0.926
66005,72891,1581446915297,2020-02-11T13.48.35.297,8463.99,0.316,-0.158,0.932
66006,72892,1581446915298,2020-02-11T13.48.35.298,8463.991,0.31,-0.16899999999999998,0.928
66007,72893,1581446915301,2020-02-11T13.48.35.301,8463.994,0.305,-0.184,0.919
66008,72894,1581446915304,2020-02-11T13.48.35.304,8463.997,0.311,-0.187,0.918
66009,72895,1581446915307,2020-02-11T13.48.35.307,8464.0,0.313,-0.188,0.928
66010,72896,1581446915309,2020-02-11T13.48.35.309,8464.002,0.317,-0.189,0.934
66011,72897,1581446915311,2020-02-11T13.48.35.311,8464.004,0.319,-0.188,0.929
66012,72898,1581446915314,2020-02-11T13.48.35.314,8464.007,0.314,-0.184,0.923
66013,72899,1581446915317,2020-02-11T13.48.35.317,8464.01,0.312,-0.177,0.912
66014,72900,1581446915319,2020-02-11T13.48.35.319,8464.011999999999,0.314,-0.173,0.921
66015,72901,1581446915322,2020-02-11T13.48.35.322,8464.015,0.315,-0.17,0.926
66016,72902,1581446915325,2020-02-11T13.48.35.325,8464.018,0.32,-0.173,0.927
66017,72903,1581446915326,2020-02-11T13.48.35.326,8464.019,0.319,-0.168,0.928
66018,72904,1581446915329,2020-02-11T13.48.35.329,8464.021999999999,0.324,-0.172,0.921
66019,72905,1581446915332,2020-02-11T13.48.35.332,8464.025,0.325,-0.187,0.914
66020,72906,1581446915335,2020-02-11T13.48.35.335,8464.028,0.322,-0.188,0.908
66021,72907,1581446915336,2020-02-11T13.48.35.336,8464.029,0.317,-0.189,0.912
66022,72908,1581446915339,2020-02-11T13.48.35.339,8464.032,0.321,-0.195,0.916
66023,72909,1581446915342,2020-02-11T13.48.35.342,8464.035,0.325,-0.201,0.907
66024,72910,1581446915344,2020-02-11T13.48.35.344,8464.037,0.32,-0.19,0.909
66025,72911,1581446915347,2020-02-11T13.48.35.347,8464.04,0.318,-0.17800000000000002,0.909
66026,72912,1581446915350,2020-02-11T13.48.35.350,8464.043,0.314,-0.173,0.916
66027,72913,1581446915352,2020-02-11T13.48.35.352,8464.045,0.312,-0.16899999999999998,0.92
66028,72914,1581446915354,2020-02-11T13.48.35.354,8464.046999999999,0.306,-0.173,0.917
66029,72915,1581446915357,2020-02-11T13.48.35.357,8464.05,0.299,-0.172,0.924
66030,72916,1581446915360,2020-02-11T13.48.35.360,8464.053,0.308,-0.17,0.935
66031,72917,1581446915361,2020-02-11T13.48.35.361,8464.054,0.328,-0.159,0.961
66032,72918,1581446915364,2020-02-11T13.48.35.364,8464.056999999999,0.34,-0.146,0.978
66033,72919,1581446915367,2020-02-11T13.48.35.367,8464.06,0.349,-0.135,0.972
66034,72920,1581446915370,2020-02-11T13.48.35.370,8464.063,0.355,-0.126,0.96
66035,72921,1581446915371,2020-02-11T13.48.35.371,8464.064,0.374,-0.127,0.969
66036,72922,1581446915374,2020-02-11T13.48.35.374,8464.067,0.369,-0.14300000000000002,0.975
66037,72923,1581446915377,2020-02-11T13.48.35.377,8464.07,0.353,-0.149,0.969
66038,72924,1581446915379,2020-02-11T13.48.35.379,8464.072,0.335,-0.161,0.956
66039,72925,1581446915382,2020-02-11T13.48.35.382,8464.075,0.309,-0.177,0.924
66040,72926,1581446915385,2020-02-11T13.48.35.385,8464.078000000001,0.305,-0.18,0.904
66041,72927,1581446915388,2020-02-11T13.48.35.388,8464.081,0.312,-0.183,0.914
66042,72928,1581446915389,2020-02-11T13.48.35.389,8464.082,0.313,-0.194,0.934
66043,72929,1581446915392,2020-02-11T13.48.35.392,8464.085,0.315,-0.205,0.943
66044,72930,1581446915395,2020-02-11T13.48.35.395,8464.088,0.319,-0.212,0.938
66045,72931,1581446915398,2020-02-11T13.48.35.398,8464.091,0.326,-0.207,0.929
66046,72932,1581446915399,2020-02-11T13.48.35.399,8464.091999999999,0.299,-0.207,0.8959999999999999
66047,72933,1581446915402,2020-02-11T13.48.35.402,8464.095,0.278,-0.195,0.885
66048,72934,1581446915405,2020-02-11T13.48.35.405,8464.098,0.285,-0.201,0.893
66049,72935,1581446915407,2020-02-11T13.48.35.407,8464.1,0.282,-0.22,0.884
66050,72936,1581446915410,2020-02-11T13.48.35.410,8464.103000000001,0.28300000000000003,-0.222,0.889
66051,72937,1581446915413,2020-02-11T13.48.35.413,8464.106,0.295,-0.219,0.898
66052,72938,1581446915415,2020-02-11T13.48.35.415,8464.108,0.28600000000000003,-0.226,0.893
66053,72939,1581446915417,2020-02-11T13.48.35.417,8464.11,0.279,-0.225,0.875
66054,72940,1581446915420,2020-02-11T13.48.35.420,8464.113000000001,0.284,-0.21,0.883
66055,72941,1581446915423,2020-02-11T13.48.35.423,8464.116,0.28300000000000003,-0.211,0.887
66056,72942,1581446915426,2020-02-11T13.48.35.426,8464.119,0.292,-0.213,0.895
66057,72943,1581446915427,2020-02-11T13.48.35.427,8464.12,0.305,-0.22,0.905
66058,72944,1581446915430,2020-02-11T13.48.35.430,8464.123,0.312,-0.22,0.908
66059,72945,1581446915433,2020-02-11T13.48.35.433,8464.126,0.305,-0.22,0.899
66060,72946,1581446915434,2020-02-11T13.48.35.434,8464.127,0.297,-0.227,0.887
66061,72947,1581446915437,2020-02-11T13.48.35.437,8464.13,0.289,-0.229,0.8759999999999999
66062,72948,1581446915440,2020-02-11T13.48.35.440,8464.133,0.289,-0.229,0.8809999999999999
66063,72949,1581446915443,2020-02-11T13.48.35.443,8464.136,0.29,-0.237,0.89
66064,72950,1581446915445,2020-02-11T13.48.35.445,8464.138,0.294,-0.238,0.888
66065,72951,1581446915448,2020-02-11T13.48.35.448,8464.141,0.292,-0.238,0.8859999999999999
66066,72952,1581446915451,2020-02-11T13.48.35.451,8464.144,0.293,-0.243,0.887
66067,72953,1581446915452,2020-02-11T13.48.35.452,8464.145,0.299,-0.245,0.8909999999999999
66068,72954,1581446915455,2020-02-11T13.48.35.455,8464.148000000001,0.301,-0.243,0.894
66069,72955,1581446915458,2020-02-11T13.48.35.458,8464.151,0.294,-0.239,0.894
66070,72956,1581446915461,2020-02-11T13.48.35.461,8464.154,0.297,-0.238,0.888
66071,72957,1581446915462,2020-02-11T13.48.35.462,8464.155,0.292,-0.237,0.887
66072,72958,1581446915465,2020-02-11T13.48.35.465,8464.158000000001,0.294,-0.233,0.889
66073,72959,1581446915468,2020-02-11T13.48.35.468,8464.161,0.294,-0.224,0.895
66074,72960,1581446915470,2020-02-11T13.48.35.470,8464.163,0.297,-0.221,0.8859999999999999
66075,72961,1581446915473,2020-02-11T13.48.35.473,8464.166,0.289,-0.228,0.883
66076,72962,1581446915476,2020-02-11T13.48.35.476,8464.169,0.277,-0.237,0.8740000000000001
66077,72963,1581446915478,2020-02-11T13.48.35.478,8464.171,0.271,-0.238,0.8640000000000001
66078,72964,1581446915480,2020-02-11T13.48.35.480,8464.173,0.28300000000000003,-0.237,0.872
66079,72965,1581446915483,2020-02-11T13.48.35.483,8464.176,0.298,-0.225,0.9
66080,72966,1581446915486,2020-02-11T13.48.35.486,8464.179,0.307,-0.208,0.923
66081,72967,1581446915487,2020-02-11T13.48.35.487,8464.18,0.314,-0.203,0.92
66082,72968,1581446915490,2020-02-11T13.48.35.490,8464.183,0.301,-0.202,0.899
66083,72969,1581446915493,2020-02-11T13.48.35.493,8464.186,0.278,-0.207,0.87
66084,72970,1581446915496,2020-02-11T13.48.35.496,8464.189,0.255,-0.221,0.858
66085,72971,1581446915497,2020-02-11T13.48.35.497,8464.19,0.251,-0.246,0.85
66086,72972,1581446915500,2020-02-11T13.48.35.500,8464.193000000001,0.257,-0.265,0.862
66087,72973,1581446915503,2020-02-11T13.48.35.503,8464.196,0.259,-0.274,0.872
66088,72974,1581446915506,2020-02-11T13.48.35.506,8464.199,0.264,-0.272,0.875
66089,72975,1581446915508,2020-02-11T13.48.35.508,8464.201,0.269,-0.266,0.878
66090,72976,1581446915511,2020-02-11T13.48.35.511,8464.204,0.277,-0.251,0.882
66091,72977,1581446915514,2020-02-11T13.48.35.514,8464.207,0.28800000000000003,-0.231,0.887
66092,72978,1581446915515,2020-02-11T13.48.35.515,8464.208,0.295,-0.205,0.892
66093,72979,1581446915518,2020-02-11T13.48.35.518,8464.211,0.293,-0.19,0.892
66094,72980,1581446915521,2020-02-11T13.48.35.521,8464.214,0.28300000000000003,-0.191,0.888
66095,72981,1581446915524,2020-02-11T13.48.35.524,8464.216999999999,0.28600000000000003,-0.206,0.888
66096,72982,1581446915525,2020-02-11T13.48.35.525,8464.218,0.28800000000000003,-0.211,0.895
66097,72983,1581446915528,2020-02-11T13.48.35.528,8464.221,0.287,-0.214,0.8959999999999999
66098,72984,1581446915531,2020-02-11T13.48.35.531,8464.224,0.293,-0.215,0.904
66099,72985,1581446915534,2020-02-11T13.48.35.534,8464.226999999999,0.303,-0.213,0.902
66100,72986,1581446915536,2020-02-11T13.48.35.536,8464.229,0.313,-0.209,0.8959999999999999
66101,72987,1581446915538,2020-02-11T13.48.35.538,8464.231,0.322,-0.208,0.8959999999999999
66102,72988,1581446915541,2020-02-11T13.48.35.541,8464.234,0.339,-0.201,0.922
66103,72989,1581446915543,2020-02-11T13.48.35.543,8464.235999999999,0.349,-0.191,0.948
