,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
20110,26996,1581446799590,2020-02-11T13.46.39.590,8348.283000000001,0.15,-0.19,0.958
20111,26997,1581446799593,2020-02-11T13.46.39.593,8348.286,0.309,-0.08800000000000001,0.957
20112,26998,1581446799596,2020-02-11T13.46.39.596,8348.289,0.196,-0.035,1.119
20113,26999,1581446799599,2020-02-11T13.46.39.599,8348.292,0.029,-0.085,1.085
20114,27000,1581446799601,2020-02-11T13.46.39.601,8348.294,0.044,-0.16699999999999998,0.941
20115,27001,1581446799603,2020-02-11T13.46.39.603,8348.296,0.162,-0.224,0.967
20116,27002,1581446799606,2020-02-11T13.46.39.606,8348.299,0.309,-0.209,0.989
20117,27003,1581446799608,2020-02-11T13.46.39.608,8348.301,0.359,-0.194,0.987
20118,27004,1581446799611,2020-02-11T13.46.39.611,8348.304,0.285,-0.187,1.002
20119,27005,1581446799614,2020-02-11T13.46.39.614,8348.306999999999,0.281,-0.201,0.995
20120,27006,1581446799617,2020-02-11T13.46.39.617,8348.31,0.344,-0.253,1.004
20121,27007,1581446799618,2020-02-11T13.46.39.618,8348.311,0.324,-0.235,1.013
20122,27008,1581446799621,2020-02-11T13.46.39.621,8348.314,0.266,-0.182,0.98
20123,27009,1581446799624,2020-02-11T13.46.39.624,8348.317,0.265,-0.151,0.951
20124,27010,1581446799625,2020-02-11T13.46.39.625,8348.318000000001,0.305,-0.156,0.981
20125,27011,1581446799628,2020-02-11T13.46.39.628,8348.321,0.322,-0.165,1.008
20126,27012,1581446799631,2020-02-11T13.46.39.631,8348.324,0.318,-0.165,1.014
20127,27013,1581446799634,2020-02-11T13.46.39.634,8348.327,0.35700000000000004,-0.14400000000000002,1.005
20128,27014,1581446799636,2020-02-11T13.46.39.636,8348.329,0.407,-0.16899999999999998,1.074
20129,27015,1581446799639,2020-02-11T13.46.39.639,8348.332,0.387,-0.199,1.127
20130,27016,1581446799642,2020-02-11T13.46.39.642,8348.335,0.354,-0.194,1.146
20131,27017,1581446799644,2020-02-11T13.46.39.644,8348.337,0.376,-0.175,1.136
20132,27018,1581446799646,2020-02-11T13.46.39.646,8348.339,0.455,-0.162,1.124
20133,27019,1581446799649,2020-02-11T13.46.39.649,8348.341999999999,0.55,-0.197,1.143
20134,27020,1581446799652,2020-02-11T13.46.39.652,8348.345,0.597,-0.29,1.131
20135,27021,1581446799653,2020-02-11T13.46.39.653,8348.346,0.474,-0.338,1.102
20136,27022,1581446799656,2020-02-11T13.46.39.656,8348.349,0.329,-0.329,1.018
20137,27023,1581446799659,2020-02-11T13.46.39.659,8348.351999999999,0.22,-0.345,0.937
20138,27024,1581446799662,2020-02-11T13.46.39.662,8348.355,0.161,-0.39,0.888
20139,27025,1581446799663,2020-02-11T13.46.39.663,8348.356,0.059,-0.485,0.977
20140,27026,1581446799666,2020-02-11T13.46.39.666,8348.359,-0.076,-0.626,1.0590000000000002
20141,27027,1581446799669,2020-02-11T13.46.39.669,8348.362,-0.097,-0.75,1.083
20142,27028,1581446799671,2020-02-11T13.46.39.671,8348.364,-0.068,-0.812,1.284
20143,27029,1581446799674,2020-02-11T13.46.39.674,8348.367,-0.037000000000000005,-0.885,1.536
20144,27030,1581446799677,2020-02-11T13.46.39.677,8348.37,0.09,-1.004,1.651
20145,27031,1581446799680,2020-02-11T13.46.39.680,8348.373,0.35200000000000004,-1.036,1.6869999999999998
20146,27032,1581446799681,2020-02-11T13.46.39.681,8348.374,0.516,-0.968,1.796
20147,27033,1581446799684,2020-02-11T13.46.39.684,8348.377,0.396,-0.897,1.881
20148,27034,1581446799687,2020-02-11T13.46.39.687,8348.38,0.156,-0.831,1.787
20149,27035,1581446799690,2020-02-11T13.46.39.690,8348.383,-0.006,-0.7440000000000001,1.586
20150,27036,1581446799691,2020-02-11T13.46.39.691,8348.384,-0.091,-0.677,1.4380000000000002
20151,27037,1581446799694,2020-02-11T13.46.39.694,8348.386999999999,-0.162,-0.65,1.354
20152,27038,1581446799697,2020-02-11T13.46.39.697,8348.39,-0.233,-0.603,1.274
20153,27039,1581446799699,2020-02-11T13.46.39.699,8348.392,-0.306,-0.506,1.177
20154,27040,1581446799702,2020-02-11T13.46.39.702,8348.395,-0.366,-0.429,1.1
20155,27041,1581446799705,2020-02-11T13.46.39.705,8348.398000000001,-0.4,-0.395,1.057
20156,27042,1581446799707,2020-02-11T13.46.39.707,8348.4,-0.401,-0.35700000000000004,1.031
20157,27043,1581446799709,2020-02-11T13.46.39.709,8348.402,-0.411,-0.311,1.021
20158,27044,1581446799712,2020-02-11T13.46.39.712,8348.405,-0.414,-0.282,1.007
20159,27045,1581446799715,2020-02-11T13.46.39.715,8348.408000000001,-0.418,-0.28,0.989
20160,27046,1581446799716,2020-02-11T13.46.39.716,8348.409,-0.409,-0.287,0.974
20161,27047,1581446799719,2020-02-11T13.46.39.719,8348.412,-0.395,-0.285,0.967
20162,27048,1581446799722,2020-02-11T13.46.39.722,8348.415,-0.378,-0.276,0.974
20163,27049,1581446799725,2020-02-11T13.46.39.725,8348.418,-0.358,-0.297,0.983
20164,27050,1581446799726,2020-02-11T13.46.39.726,8348.419,-0.334,-0.322,0.989
20165,27051,1581446799729,2020-02-11T13.46.39.729,8348.421999999999,-0.33,-0.312,0.981
20166,27052,1581446799732,2020-02-11T13.46.39.732,8348.425,-0.327,-0.321,0.968
20167,27053,1581446799734,2020-02-11T13.46.39.734,8348.427,-0.324,-0.353,0.955
20168,27054,1581446799737,2020-02-11T13.46.39.737,8348.43,-0.327,-0.3720000000000001,0.933
20169,27055,1581446799740,2020-02-11T13.46.39.740,8348.433,-0.326,-0.376,0.901
20170,27056,1581446799743,2020-02-11T13.46.39.743,8348.436,-0.32,-0.3720000000000001,0.875
20171,27057,1581446799744,2020-02-11T13.46.39.744,8348.437,-0.326,-0.375,0.848
20172,27058,1581446799747,2020-02-11T13.46.39.747,8348.44,-0.32299999999999995,-0.383,0.83
20173,27059,1581446799750,2020-02-11T13.46.39.750,8348.443000000001,-0.305,-0.371,0.815
20174,27060,1581446799753,2020-02-11T13.46.39.753,8348.446,-0.295,-0.35,0.804
20175,27061,1581446799754,2020-02-11T13.46.39.754,8348.447,-0.28300000000000003,-0.348,0.789
20176,27062,1581446799757,2020-02-11T13.46.39.757,8348.45,-0.264,-0.34700000000000003,0.789
20177,27063,1581446799760,2020-02-11T13.46.39.760,8348.453000000001,-0.255,-0.337,0.795
20178,27064,1581446799762,2020-02-11T13.46.39.762,8348.455,-0.238,-0.32,0.784
20179,27065,1581446799765,2020-02-11T13.46.39.765,8348.458,-0.22,-0.307,0.78
20180,27066,1581446799767,2020-02-11T13.46.39.767,8348.46,-0.203,-0.292,0.778
20181,27067,1581446799770,2020-02-11T13.46.39.770,8348.463,-0.17800000000000002,-0.279,0.7929999999999999
20182,27068,1581446799772,2020-02-11T13.46.39.772,8348.465,-0.17,-0.272,0.797
20183,27069,1581446799775,2020-02-11T13.46.39.775,8348.468,-0.145,-0.257,0.787
20184,27070,1581446799778,2020-02-11T13.46.39.778,8348.471,-0.132,-0.244,0.7879999999999999
20185,27071,1581446799781,2020-02-11T13.46.39.781,8348.474,-0.115,-0.238,0.7959999999999999
20186,27072,1581446799782,2020-02-11T13.46.39.782,8348.475,-0.093,-0.235,0.8059999999999999
20187,27073,1581446799785,2020-02-11T13.46.39.785,8348.478000000001,-0.066,-0.218,0.81
20188,27074,1581446799788,2020-02-11T13.46.39.788,8348.481,-0.038,-0.204,0.818
20189,27075,1581446799789,2020-02-11T13.46.39.789,8348.482,-0.015,-0.214,0.845
20190,27076,1581446799792,2020-02-11T13.46.39.792,8348.485,0.031,-0.221,0.855
20191,27077,1581446799795,2020-02-11T13.46.39.795,8348.488000000001,0.058,-0.203,0.8740000000000001
20192,27078,1581446799798,2020-02-11T13.46.39.798,8348.491,0.09,-0.211,0.911
20193,27079,1581446799800,2020-02-11T13.46.39.800,8348.493,0.125,-0.226,0.93
20194,27080,1581446799803,2020-02-11T13.46.39.803,8348.496,0.16899999999999998,-0.238,0.944
20195,27081,1581446799806,2020-02-11T13.46.39.806,8348.499,0.202,-0.242,0.968
20196,27082,1581446799807,2020-02-11T13.46.39.807,8348.5,0.225,-0.236,0.978
20197,27083,1581446799810,2020-02-11T13.46.39.810,8348.503,0.26,-0.238,0.993
20198,27084,1581446799813,2020-02-11T13.46.39.813,8348.506,0.294,-0.255,1.009
20199,27085,1581446799816,2020-02-11T13.46.39.816,8348.509,0.327,-0.273,1.027
20200,27086,1581446799817,2020-02-11T13.46.39.817,8348.51,0.34600000000000003,-0.275,1.043
20201,27087,1581446799820,2020-02-11T13.46.39.820,8348.513,0.39,-0.272,1.044
20202,27088,1581446799823,2020-02-11T13.46.39.823,8348.516,0.419,-0.269,1.0590000000000002
20203,27089,1581446799825,2020-02-11T13.46.39.825,8348.518,0.442,-0.262,1.053
20204,27090,1581446799828,2020-02-11T13.46.39.828,8348.521,0.465,-0.265,1.0659999999999998
20205,27091,1581446799830,2020-02-11T13.46.39.830,8348.523000000001,0.496,-0.267,1.065
20206,27092,1581446799833,2020-02-11T13.46.39.833,8348.526,0.517,-0.26,1.072
20207,27093,1581446799835,2020-02-11T13.46.39.835,8348.528,0.54,-0.25,1.0590000000000002
20208,27094,1581446799838,2020-02-11T13.46.39.838,8348.530999999999,0.55,-0.232,1.057
20209,27095,1581446799841,2020-02-11T13.46.39.841,8348.534,0.5579999999999999,-0.234,1.055
20210,27096,1581446799842,2020-02-11T13.46.39.842,8348.535,0.569,-0.236,1.042
20211,27097,1581446799845,2020-02-11T13.46.39.845,8348.538,0.608,-0.24,1.032
20212,27098,1581446799848,2020-02-11T13.46.39.848,8348.541,0.642,-0.234,1.033
20213,27099,1581446799851,2020-02-11T13.46.39.851,8348.544,0.633,-0.211,1.034
20214,27100,1581446799852,2020-02-11T13.46.39.852,8348.545,0.643,-0.209,1.009
20215,27101,1581446799855,2020-02-11T13.46.39.855,8348.548,0.6659999999999999,-0.222,1.002
20216,27102,1581446799858,2020-02-11T13.46.39.858,8348.551,0.6779999999999999,-0.224,0.995
20217,27103,1581446799861,2020-02-11T13.46.39.861,8348.554,0.6920000000000001,-0.213,0.992
20218,27104,1581446799863,2020-02-11T13.46.39.863,8348.556,0.713,-0.205,0.985
20219,27105,1581446799866,2020-02-11T13.46.39.866,8348.559000000001,0.73,-0.203,0.98
20220,27106,1581446799869,2020-02-11T13.46.39.869,8348.562,0.738,-0.203,0.986
20221,27107,1581446799870,2020-02-11T13.46.39.870,8348.563,0.757,-0.201,0.977
20222,27108,1581446799873,2020-02-11T13.46.39.873,8348.565999999999,0.778,-0.194,0.971
20223,27109,1581446799876,2020-02-11T13.46.39.876,8348.569,0.792,-0.193,0.973
20224,27110,1581446799879,2020-02-11T13.46.39.879,8348.572,0.805,-0.193,0.968
20225,27111,1581446799880,2020-02-11T13.46.39.880,8348.573,0.82,-0.191,0.964
20226,27112,1581446799883,2020-02-11T13.46.39.883,8348.576,0.8340000000000001,-0.19,0.969
20227,27113,1581446799886,2020-02-11T13.46.39.886,8348.579,0.843,-0.193,0.963
20228,27114,1581446799889,2020-02-11T13.46.39.889,8348.582,0.858,-0.195,0.96
20229,27115,1581446799891,2020-02-11T13.46.39.891,8348.584,0.877,-0.192,0.958
20230,27116,1581446799893,2020-02-11T13.46.39.893,8348.586,0.8909999999999999,-0.191,0.958
20231,27117,1581446799896,2020-02-11T13.46.39.896,8348.589,0.912,-0.19,0.958
20232,27118,1581446799898,2020-02-11T13.46.39.898,8348.591,0.93,-0.194,0.964
20233,27119,1581446799901,2020-02-11T13.46.39.901,8348.594000000001,0.947,-0.188,0.961
20234,27120,1581446799904,2020-02-11T13.46.39.904,8348.597,0.964,-0.187,0.961
20235,27121,1581446799907,2020-02-11T13.46.39.907,8348.6,0.973,-0.18600000000000005,0.96
20236,27122,1581446799908,2020-02-11T13.46.39.908,8348.601,0.992,-0.188,0.954
20237,27123,1581446799911,2020-02-11T13.46.39.911,8348.604,1.007,-0.188,0.949
20238,27124,1581446799914,2020-02-11T13.46.39.914,8348.607,1.017,-0.192,0.947
20239,27125,1581446799915,2020-02-11T13.46.39.915,8348.608,1.025,-0.196,0.94
20240,27126,1581446799918,2020-02-11T13.46.39.918,8348.610999999999,1.032,-0.192,0.94
20241,27127,1581446799921,2020-02-11T13.46.39.921,8348.614,1.041,-0.193,0.937
20242,27128,1581446799924,2020-02-11T13.46.39.924,8348.617,1.05,-0.19,0.925
20243,27129,1581446799926,2020-02-11T13.46.39.926,8348.619,1.056,-0.194,0.92
20244,27130,1581446799929,2020-02-11T13.46.39.929,8348.622,1.062,-0.191,0.913
20245,27131,1581446799932,2020-02-11T13.46.39.932,8348.625,1.0590000000000002,-0.187,0.902
20246,27132,1581446799933,2020-02-11T13.46.39.933,8348.626,1.062,-0.177,0.897
20247,27133,1581446799936,2020-02-11T13.46.39.936,8348.629,1.0659999999999998,-0.16699999999999998,0.8859999999999999
20248,27134,1581446799939,2020-02-11T13.46.39.939,8348.632,1.0590000000000002,-0.159,0.868
20249,27135,1581446799942,2020-02-11T13.46.39.942,8348.635,1.064,-0.146,0.8590000000000001
20250,27136,1581446799943,2020-02-11T13.46.39.943,8348.636,1.065,-0.14300000000000002,0.8590000000000001
20251,27137,1581446799946,2020-02-11T13.46.39.946,8348.639000000001,1.062,-0.128,0.838
20252,27138,1581446799949,2020-02-11T13.46.39.949,8348.642,1.051,-0.097,0.816
20253,27139,1581446799951,2020-02-11T13.46.39.951,8348.644,1.044,-0.092,0.8079999999999999
20254,27140,1581446799954,2020-02-11T13.46.39.954,8348.646999999999,1.037,-0.092,0.789
20255,27141,1581446799956,2020-02-11T13.46.39.956,8348.649,1.032,-0.081,0.772
20256,27142,1581446799959,2020-02-11T13.46.39.959,8348.652,1.017,-0.071,0.762
20257,27143,1581446799961,2020-02-11T13.46.39.961,8348.654,1.01,-0.065,0.742
20258,27144,1581446799964,2020-02-11T13.46.39.964,8348.657,1.006,-0.064,0.727
20259,27145,1581446799967,2020-02-11T13.46.39.967,8348.66,0.995,-0.061,0.708
20260,27146,1581446799970,2020-02-11T13.46.39.970,8348.663,0.986,-0.055,0.696
20261,27147,1581446799971,2020-02-11T13.46.39.971,8348.664,0.974,-0.045,0.6759999999999999
20262,27148,1581446799974,2020-02-11T13.46.39.974,8348.667,0.958,-0.044,0.654
20263,27149,1581446799977,2020-02-11T13.46.39.977,8348.67,0.947,-0.04,0.633
20264,27150,1581446799978,2020-02-11T13.46.39.978,8348.671,0.933,-0.031,0.616
20265,27151,1581446799981,2020-02-11T13.46.39.981,8348.674,0.916,-0.02,0.601
20266,27152,1581446799984,2020-02-11T13.46.39.984,8348.677,0.903,-0.013,0.584
20267,27153,1581446799987,2020-02-11T13.46.39.987,8348.68,0.892,-0.009000000000000001,0.561
20268,27154,1581446799989,2020-02-11T13.46.39.989,8348.681999999999,0.8759999999999999,-0.001,0.536
20269,27155,1581446799992,2020-02-11T13.46.39.992,8348.685,0.8540000000000001,0.004,0.52
20270,27156,1581446799995,2020-02-11T13.46.39.995,8348.688,0.841,0.009000000000000001,0.505
20271,27157,1581446799997,2020-02-11T13.46.39.997,8348.69,0.823,-0.003,0.4920000000000001
20272,27158,1581446799999,2020-02-11T13.46.39.999,8348.692,0.8109999999999999,0.001,0.472
20273,27159,1581446800002,2020-02-11T13.46.40.002,8348.695,0.804,0.005,0.466
20274,27160,1581446800005,2020-02-11T13.46.40.005,8348.698,0.7959999999999999,0.001,0.449
20275,27161,1581446800006,2020-02-11T13.46.40.006,8348.699,0.7879999999999999,0.003,0.4320000000000001
20276,27162,1581446800009,2020-02-11T13.46.40.009,8348.702,0.7759999999999999,0.008,0.419
20277,27163,1581446800012,2020-02-11T13.46.40.012,8348.705,0.767,0.015,0.403
20278,27164,1581446800015,2020-02-11T13.46.40.015,8348.708,0.752,0.013,0.396
20279,27165,1581446800017,2020-02-11T13.46.40.017,8348.71,0.745,0.017,0.386
20280,27166,1581446800019,2020-02-11T13.46.40.019,8348.712,0.7290000000000001,0.018000000000000002,0.373
20281,27167,1581446800022,2020-02-11T13.46.40.022,8348.715,0.716,0.023,0.362
20282,27168,1581446800024,2020-02-11T13.46.40.024,8348.716999999999,0.7070000000000001,0.019,0.35600000000000004
20283,27169,1581446800027,2020-02-11T13.46.40.027,8348.72,0.6990000000000001,0.017,0.35200000000000004
20284,27170,1581446800030,2020-02-11T13.46.40.030,8348.723,0.6859999999999999,0.021,0.341
20285,27171,1581446800033,2020-02-11T13.46.40.033,8348.726,0.674,0.023,0.332
20286,27172,1581446800034,2020-02-11T13.46.40.034,8348.726999999999,0.667,0.021,0.33
20287,27173,1581446800037,2020-02-11T13.46.40.037,8348.73,0.66,0.021,0.326
20288,27174,1581446800040,2020-02-11T13.46.40.040,8348.733,0.648,0.023,0.325
20289,27175,1581446800041,2020-02-11T13.46.40.041,8348.734,0.642,0.019,0.319
20290,27176,1581446800044,2020-02-11T13.46.40.044,8348.737,0.638,0.013,0.321
20291,27177,1581446800047,2020-02-11T13.46.40.047,8348.74,0.629,0.013,0.328
20292,27178,1581446800050,2020-02-11T13.46.40.050,8348.743,0.629,0.008,0.33
20293,27179,1581446800052,2020-02-11T13.46.40.052,8348.745,0.629,0.003,0.334
20294,27180,1581446800055,2020-02-11T13.46.40.055,8348.748,0.623,-0.006,0.339
20295,27181,1581446800058,2020-02-11T13.46.40.058,8348.751,0.625,-0.015,0.34600000000000003
20296,27182,1581446800059,2020-02-11T13.46.40.059,8348.752,0.627,-0.024,0.34700000000000003
20297,27183,1581446800062,2020-02-11T13.46.40.062,8348.755,0.621,-0.037000000000000005,0.35700000000000004
20298,27184,1581446800065,2020-02-11T13.46.40.065,8348.758,0.623,-0.053,0.362
20299,27185,1581446800068,2020-02-11T13.46.40.068,8348.761,0.617,-0.062,0.363
20300,27186,1581446800069,2020-02-11T13.46.40.069,8348.761999999999,0.608,-0.07,0.3720000000000001
20301,27187,1581446800072,2020-02-11T13.46.40.072,8348.765,0.606,-0.083,0.381
20302,27188,1581446800075,2020-02-11T13.46.40.075,8348.768,0.602,-0.097,0.385
20303,27189,1581446800078,2020-02-11T13.46.40.078,8348.771,0.602,-0.1,0.393
20304,27190,1581446800080,2020-02-11T13.46.40.080,8348.773000000001,0.594,-0.106,0.407
20305,27191,1581446800082,2020-02-11T13.46.40.082,8348.775,0.595,-0.111,0.41
20306,27192,1581446800085,2020-02-11T13.46.40.085,8348.778,0.585,-0.123,0.417
20307,27193,1581446800087,2020-02-11T13.46.40.087,8348.78,0.583,-0.131,0.434
20308,27194,1581446800090,2020-02-11T13.46.40.090,8348.783000000001,0.58,-0.138,0.444
20309,27195,1581446800093,2020-02-11T13.46.40.093,8348.786,0.5760000000000001,-0.14,0.451
20310,27196,1581446800096,2020-02-11T13.46.40.096,8348.789,0.581,-0.142,0.46
20311,27197,1581446800097,2020-02-11T13.46.40.097,8348.79,0.584,-0.147,0.478
20312,27198,1581446800100,2020-02-11T13.46.40.100,8348.793,0.586,-0.16,0.491
20313,27199,1581446800103,2020-02-11T13.46.40.103,8348.796,0.5870000000000001,-0.168,0.504
20314,27200,1581446800106,2020-02-11T13.46.40.106,8348.799,0.58,-0.17600000000000002,0.513
20315,27201,1581446800107,2020-02-11T13.46.40.107,8348.8,0.5760000000000001,-0.189,0.517
20316,27202,1581446800110,2020-02-11T13.46.40.110,8348.803,0.569,-0.196,0.525
20317,27203,1581446800113,2020-02-11T13.46.40.113,8348.806,0.561,-0.195,0.526
20318,27204,1581446800115,2020-02-11T13.46.40.115,8348.808,0.5489999999999999,-0.194,0.5329999999999999
20319,27205,1581446800118,2020-02-11T13.46.40.118,8348.811,0.539,-0.202,0.5379999999999999
20320,27206,1581446800121,2020-02-11T13.46.40.121,8348.814,0.529,-0.205,0.54
