,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
56931,63817,1581446892420,2020-02-11T13.48.12.420,8441.113000000001,0.28,-0.125,0.942
56932,63818,1581446892423,2020-02-11T13.48.12.423,8441.116,0.273,-0.134,0.941
56933,63819,1581446892426,2020-02-11T13.48.12.426,8441.119,0.267,-0.131,0.947
56934,63820,1581446892429,2020-02-11T13.48.12.429,8441.122,0.266,-0.124,0.951
56935,63821,1581446892431,2020-02-11T13.48.12.431,8441.124,0.259,-0.114,0.949
56936,63822,1581446892434,2020-02-11T13.48.12.434,8441.127,0.257,-0.109,0.944
56937,63823,1581446892436,2020-02-11T13.48.12.436,8441.129,0.261,-0.102,0.949
56938,63824,1581446892439,2020-02-11T13.48.12.439,8441.132,0.265,-0.1,0.954
56939,63825,1581446892441,2020-02-11T13.48.12.441,8441.134,0.269,-0.101,0.947
56940,63826,1581446892444,2020-02-11T13.48.12.444,8441.136999999999,0.272,-0.112,0.944
56941,63827,1581446892447,2020-02-11T13.48.12.447,8441.14,0.275,-0.124,0.944
56942,63828,1581446892448,2020-02-11T13.48.12.448,8441.141,0.278,-0.131,0.935
56943,63829,1581446892451,2020-02-11T13.48.12.451,8441.144,0.276,-0.13699999999999998,0.937
56944,63830,1581446892454,2020-02-11T13.48.12.454,8441.146999999999,0.277,-0.141,0.948
56945,63831,1581446892457,2020-02-11T13.48.12.457,8441.15,0.281,-0.142,0.951
56946,63832,1581446892458,2020-02-11T13.48.12.458,8441.151,0.282,-0.131,0.953
56947,63833,1581446892461,2020-02-11T13.48.12.461,8441.154,0.279,-0.123,0.955
56948,63834,1581446892464,2020-02-11T13.48.12.464,8441.157,0.276,-0.121,0.956
56949,63835,1581446892466,2020-02-11T13.48.12.466,8441.159,0.262,-0.123,0.954
56950,63836,1581446892469,2020-02-11T13.48.12.469,8441.162,0.258,-0.134,0.956
56951,63837,1581446892472,2020-02-11T13.48.12.472,8441.165,0.254,-0.138,0.953
56952,63838,1581446892475,2020-02-11T13.48.12.475,8441.168,0.246,-0.134,0.951
56953,63839,1581446892476,2020-02-11T13.48.12.476,8441.169,0.244,-0.131,0.952
56954,63840,1581446892479,2020-02-11T13.48.12.479,8441.171999999999,0.25,-0.138,0.954
56955,63841,1581446892482,2020-02-11T13.48.12.482,8441.175,0.255,-0.133,0.952
56956,63842,1581446892483,2020-02-11T13.48.12.483,8441.176,0.253,-0.13699999999999998,0.947
56957,63843,1581446892486,2020-02-11T13.48.12.486,8441.179,0.248,-0.139,0.944
56958,63844,1581446892489,2020-02-11T13.48.12.489,8441.181999999999,0.244,-0.149,0.945
56959,63845,1581446892492,2020-02-11T13.48.12.492,8441.185,0.253,-0.154,0.939
56960,63846,1581446892494,2020-02-11T13.48.12.494,8441.187,0.253,-0.15,0.94
56961,63847,1581446892496,2020-02-11T13.48.12.496,8441.189,0.258,-0.149,0.94
56962,63848,1581446892499,2020-02-11T13.48.12.499,8441.192,0.262,-0.149,0.927
56963,63849,1581446892502,2020-02-11T13.48.12.502,8441.195,0.251,-0.14300000000000002,0.928
56964,63850,1581446892504,2020-02-11T13.48.12.504,8441.197,0.245,-0.145,0.925
56965,63851,1581446892507,2020-02-11T13.48.12.507,8441.2,0.251,-0.142,0.927
56966,63852,1581446892510,2020-02-11T13.48.12.510,8441.203000000001,0.249,-0.141,0.928
56967,63853,1581446892511,2020-02-11T13.48.12.511,8441.204,0.245,-0.132,0.929
56968,63854,1581446892514,2020-02-11T13.48.12.514,8441.207,0.246,-0.113,0.94
56969,63855,1581446892517,2020-02-11T13.48.12.517,8441.21,0.248,-0.095,0.962
56970,63856,1581446892520,2020-02-11T13.48.12.520,8441.213,0.257,-0.083,0.965
56971,63857,1581446892521,2020-02-11T13.48.12.521,8441.214,0.254,-0.08199999999999999,0.962
56972,63858,1581446892524,2020-02-11T13.48.12.524,8441.216999999999,0.262,-0.08800000000000001,0.967
56973,63859,1581446892527,2020-02-11T13.48.12.527,8441.22,0.259,-0.085,0.969
56974,63860,1581446892530,2020-02-11T13.48.12.530,8441.223,0.259,-0.078,0.968
56975,63861,1581446892532,2020-02-11T13.48.12.532,8441.225,0.26,-0.098,0.974
56976,63862,1581446892535,2020-02-11T13.48.12.535,8441.228000000001,0.265,-0.132,0.966
56977,63863,1581446892538,2020-02-11T13.48.12.538,8441.231,0.258,-0.13699999999999998,0.955
56978,63864,1581446892539,2020-02-11T13.48.12.539,8441.232,0.251,-0.123,0.95
56979,63865,1581446892542,2020-02-11T13.48.12.542,8441.235,0.256,-0.125,0.96
56980,63866,1581446892545,2020-02-11T13.48.12.545,8441.238000000001,0.25,-0.128,0.958
56981,63867,1581446892548,2020-02-11T13.48.12.548,8441.241,0.242,-0.11,0.949
56982,63868,1581446892549,2020-02-11T13.48.12.549,8441.242,0.24,-0.096,0.958
56983,63869,1581446892552,2020-02-11T13.48.12.552,8441.245,0.257,-0.105,0.964
56984,63870,1581446892555,2020-02-11T13.48.12.555,8441.248,0.255,-0.11,0.958
56985,63871,1581446892557,2020-02-11T13.48.12.557,8441.25,0.25,-0.1,0.955
56986,63872,1581446892559,2020-02-11T13.48.12.559,8441.252,0.25,-0.108,0.945
56987,63873,1581446892562,2020-02-11T13.48.12.562,8441.255,0.234,-0.122,0.93
56988,63874,1581446892565,2020-02-11T13.48.12.565,8441.258,0.22,-0.114,0.925
56989,63875,1581446892567,2020-02-11T13.48.12.567,8441.26,0.231,-0.111,0.939
56990,63876,1581446892570,2020-02-11T13.48.12.570,8441.263,0.254,-0.124,0.969
56991,63877,1581446892573,2020-02-11T13.48.12.573,8441.266,0.275,-0.123,0.978
56992,63878,1581446892574,2020-02-11T13.48.12.574,8441.267,0.277,-0.121,0.968
56993,63879,1581446892577,2020-02-11T13.48.12.577,8441.27,0.267,-0.139,0.936
56994,63880,1581446892580,2020-02-11T13.48.12.580,8441.273000000001,0.268,-0.172,0.932
56995,63881,1581446892583,2020-02-11T13.48.12.583,8441.276,0.285,-0.18600000000000005,0.956
56996,63882,1581446892584,2020-02-11T13.48.12.584,8441.277,0.279,-0.166,0.963
56997,63883,1581446892587,2020-02-11T13.48.12.587,8441.28,0.254,-0.139,0.944
56998,63884,1581446892590,2020-02-11T13.48.12.590,8441.283000000001,0.231,-0.146,0.931
56999,63885,1581446892592,2020-02-11T13.48.12.592,8441.285,0.231,-0.16699999999999998,0.942
57000,63886,1581446892595,2020-02-11T13.48.12.595,8441.288,0.241,-0.154,0.952
57001,63887,1581446892598,2020-02-11T13.48.12.598,8441.291,0.238,-0.139,0.954
57002,63888,1581446892601,2020-02-11T13.48.12.601,8441.294,0.243,-0.146,0.939
57003,63889,1581446892602,2020-02-11T13.48.12.602,8441.295,0.252,-0.16899999999999998,0.936
57004,63890,1581446892605,2020-02-11T13.48.12.605,8441.298,0.261,-0.168,0.944
57005,63891,1581446892608,2020-02-11T13.48.12.608,8441.301,0.268,-0.158,0.943
57006,63892,1581446892611,2020-02-11T13.48.12.611,8441.304,0.276,-0.165,0.928
57007,63893,1581446892612,2020-02-11T13.48.12.612,8441.305,0.271,-0.174,0.924
57008,63894,1581446892615,2020-02-11T13.48.12.615,8441.308,0.263,-0.16899999999999998,0.922
57009,63895,1581446892618,2020-02-11T13.48.12.618,8441.311,0.263,-0.162,0.923
57010,63896,1581446892620,2020-02-11T13.48.12.620,8441.313,0.271,-0.16399999999999998,0.921
57011,63897,1581446892622,2020-02-11T13.48.12.622,8441.315,0.261,-0.154,0.921
57012,63898,1581446892625,2020-02-11T13.48.12.625,8441.318000000001,0.257,-0.145,0.925
57013,63899,1581446892628,2020-02-11T13.48.12.628,8441.321,0.246,-0.147,0.925
57014,63900,1581446892630,2020-02-11T13.48.12.630,8441.323,0.239,-0.147,0.931
57015,63901,1581446892633,2020-02-11T13.48.12.633,8441.326,0.242,-0.146,0.94
57016,63902,1581446892636,2020-02-11T13.48.12.636,8441.329,0.254,-0.138,0.955
57017,63903,1581446892639,2020-02-11T13.48.12.639,8441.332,0.255,-0.131,0.966
57018,63904,1581446892640,2020-02-11T13.48.12.640,8441.333,0.245,-0.133,0.957
57019,63905,1581446892643,2020-02-11T13.48.12.643,8441.336,0.239,-0.139,0.946
57020,63906,1581446892646,2020-02-11T13.48.12.646,8441.339,0.246,-0.15,0.946
57021,63907,1581446892647,2020-02-11T13.48.12.647,8441.34,0.266,-0.153,0.958
57022,63908,1581446892650,2020-02-11T13.48.12.650,8441.343,0.275,-0.14800000000000002,0.956
57023,63909,1581446892653,2020-02-11T13.48.12.653,8441.346,0.28,-0.153,0.941
57024,63910,1581446892656,2020-02-11T13.48.12.656,8441.349,0.278,-0.171,0.936
57025,63911,1581446892658,2020-02-11T13.48.12.658,8441.351,0.281,-0.177,0.943
57026,63912,1581446892661,2020-02-11T13.48.12.661,8441.354,0.282,-0.171,0.946
57027,63913,1581446892663,2020-02-11T13.48.12.663,8441.356,0.273,-0.16399999999999998,0.938
57028,63914,1581446892665,2020-02-11T13.48.12.665,8441.358,0.271,-0.163,0.937
57029,63915,1581446892668,2020-02-11T13.48.12.668,8441.360999999999,0.271,-0.161,0.937
57030,63916,1581446892671,2020-02-11T13.48.12.671,8441.364,0.272,-0.153,0.95
57031,63917,1581446892674,2020-02-11T13.48.12.674,8441.367,0.266,-0.14400000000000002,0.944
57032,63918,1581446892675,2020-02-11T13.48.12.675,8441.368,0.261,-0.151,0.931
57033,63919,1581446892678,2020-02-11T13.48.12.678,8441.371,0.269,-0.159,0.929
57034,63920,1581446892681,2020-02-11T13.48.12.681,8441.374,0.277,-0.166,0.938
57035,63921,1581446892683,2020-02-11T13.48.12.683,8441.376,0.27,-0.165,0.933
57036,63922,1581446892685,2020-02-11T13.48.12.685,8441.378,0.27,-0.159,0.931
57037,63923,1581446892688,2020-02-11T13.48.12.688,8441.381,0.28,-0.145,0.931
57038,63924,1581446892691,2020-02-11T13.48.12.691,8441.384,0.281,-0.145,0.939
57039,63925,1581446892693,2020-02-11T13.48.12.693,8441.386,0.281,-0.15,0.935
57040,63926,1581446892696,2020-02-11T13.48.12.696,8441.389000000001,0.271,-0.158,0.932
57041,63927,1581446892699,2020-02-11T13.48.12.699,8441.392,0.263,-0.166,0.929
57042,63928,1581446892700,2020-02-11T13.48.12.700,8441.393,0.266,-0.16399999999999998,0.94
57043,63929,1581446892703,2020-02-11T13.48.12.703,8441.396,0.269,-0.16,0.945
57044,63930,1581446892706,2020-02-11T13.48.12.706,8441.399,0.263,-0.159,0.945
57045,63931,1581446892709,2020-02-11T13.48.12.709,8441.402,0.262,-0.16399999999999998,0.938
57046,63932,1581446892710,2020-02-11T13.48.12.710,8441.403,0.26,-0.173,0.931
57047,63933,1581446892713,2020-02-11T13.48.12.713,8441.405999999999,0.248,-0.17600000000000002,0.927
57048,63934,1581446892716,2020-02-11T13.48.12.716,8441.409,0.238,-0.177,0.929
57049,63935,1581446892719,2020-02-11T13.48.12.719,8441.412,0.236,-0.17800000000000002,0.928
57050,63936,1581446892721,2020-02-11T13.48.12.721,8441.414,0.236,-0.183,0.93
57051,63937,1581446892724,2020-02-11T13.48.12.724,8441.417,0.244,-0.179,0.934
57052,63938,1581446892726,2020-02-11T13.48.12.726,8441.419,0.251,-0.177,0.941
57053,63939,1581446892728,2020-02-11T13.48.12.728,8441.421,0.262,-0.189,0.931
57054,63940,1581446892731,2020-02-11T13.48.12.731,8441.424,0.273,-0.196,0.93
57055,63941,1581446892734,2020-02-11T13.48.12.734,8441.427,0.278,-0.187,0.928
57056,63942,1581446892737,2020-02-11T13.48.12.737,8441.43,0.284,-0.177,0.931
57057,63943,1581446892738,2020-02-11T13.48.12.738,8441.431,0.287,-0.174,0.922
57058,63944,1581446892741,2020-02-11T13.48.12.741,8441.434000000001,0.29,-0.17,0.931
57059,63945,1581446892744,2020-02-11T13.48.12.744,8441.437,0.29,-0.166,0.936
57060,63946,1581446892747,2020-02-11T13.48.12.747,8441.44,0.292,-0.158,0.934
57061,63947,1581446892748,2020-02-11T13.48.12.748,8441.440999999999,0.295,-0.16699999999999998,0.927
57062,63948,1581446892751,2020-02-11T13.48.12.751,8441.444,0.29600000000000004,-0.17600000000000002,0.934
57063,63949,1581446892754,2020-02-11T13.48.12.754,8441.447,0.299,-0.17800000000000002,0.933
57064,63950,1581446892756,2020-02-11T13.48.12.756,8441.449,0.297,-0.17800000000000002,0.933
57065,63951,1581446892759,2020-02-11T13.48.12.759,8441.452,0.295,-0.181,0.939
57066,63952,1581446892762,2020-02-11T13.48.12.762,8441.455,0.28600000000000003,-0.184,0.939
57067,63953,1581446892765,2020-02-11T13.48.12.765,8441.458,0.28,-0.16899999999999998,0.935
57068,63954,1581446892766,2020-02-11T13.48.12.766,8441.459,0.277,-0.153,0.938
57069,63955,1581446892769,2020-02-11T13.48.12.769,8441.462,0.271,-0.155,0.936
57070,63956,1581446892772,2020-02-11T13.48.12.772,8441.465,0.272,-0.172,0.936
57071,63957,1581446892773,2020-02-11T13.48.12.773,8441.466,0.27,-0.182,0.942
57072,63958,1581446892776,2020-02-11T13.48.12.776,8441.469000000001,0.266,-0.175,0.94
57073,63959,1581446892779,2020-02-11T13.48.12.779,8441.472,0.264,-0.172,0.946
57074,63960,1581446892782,2020-02-11T13.48.12.782,8441.475,0.267,-0.166,0.952
57075,63961,1581446892784,2020-02-11T13.48.12.784,8441.476999999999,0.272,-0.161,0.951
57076,63962,1581446892787,2020-02-11T13.48.12.787,8441.48,0.273,-0.156,0.955
57077,63963,1581446892789,2020-02-11T13.48.12.789,8441.482,0.277,-0.153,0.943
57078,63964,1581446892791,2020-02-11T13.48.12.791,8441.484,0.279,-0.14800000000000002,0.951
57079,63965,1581446892794,2020-02-11T13.48.12.794,8441.487,0.274,-0.14400000000000002,0.954
57080,63966,1581446892797,2020-02-11T13.48.12.797,8441.49,0.275,-0.14400000000000002,0.95
57081,63967,1581446892800,2020-02-11T13.48.12.800,8441.493,0.281,-0.14,0.95
57082,63968,1581446892801,2020-02-11T13.48.12.801,8441.494,0.282,-0.136,0.949
57083,63969,1581446892804,2020-02-11T13.48.12.804,8441.497,0.285,-0.141,0.944
57084,63970,1581446892807,2020-02-11T13.48.12.807,8441.5,0.28300000000000003,-0.142,0.949
57085,63971,1581446892810,2020-02-11T13.48.12.810,8441.503,0.274,-0.149,0.934
57086,63972,1581446892811,2020-02-11T13.48.12.811,8441.504,0.278,-0.163,0.937
57087,63973,1581446892814,2020-02-11T13.48.12.814,8441.507,0.279,-0.166,0.939
57088,63974,1581446892817,2020-02-11T13.48.12.817,8441.51,0.28,-0.152,0.939
57089,63975,1581446892819,2020-02-11T13.48.12.819,8441.511999999999,0.275,-0.135,0.942
57090,63976,1581446892822,2020-02-11T13.48.12.822,8441.515,0.264,-0.141,0.935
57091,63977,1581446892825,2020-02-11T13.48.12.825,8441.518,0.247,-0.145,0.906
57092,63978,1581446892828,2020-02-11T13.48.12.828,8441.521,0.241,-0.14800000000000002,0.909
57093,63979,1581446892829,2020-02-11T13.48.12.829,8441.521999999999,0.292,-0.158,0.975
57094,63980,1581446892832,2020-02-11T13.48.12.832,8441.525,0.294,-0.147,0.98
57095,63981,1581446892835,2020-02-11T13.48.12.835,8441.528,0.205,-0.1,0.887
57096,63982,1581446892836,2020-02-11T13.48.12.836,8441.529,0.181,-0.141,0.8540000000000001
57097,63983,1581446892839,2020-02-11T13.48.12.839,8441.532,0.277,-0.229,0.971
57098,63984,1581446892842,2020-02-11T13.48.12.842,8441.535,0.324,-0.182,1.05
57099,63985,1581446892845,2020-02-11T13.48.12.845,8441.538,0.238,-0.071,0.936
57100,63986,1581446892847,2020-02-11T13.48.12.847,8441.54,0.191,-0.121,0.8290000000000001
57101,63987,1581446892850,2020-02-11T13.48.12.850,8441.543,0.275,-0.254,0.917
57102,63988,1581446892852,2020-02-11T13.48.12.852,8441.545,0.336,-0.209,1.025
57103,63989,1581446892854,2020-02-11T13.48.12.854,8441.546999999999,0.282,-0.078,0.963
57104,63990,1581446892857,2020-02-11T13.48.12.857,8441.55,0.223,-0.104,0.873
57105,63991,1581446892860,2020-02-11T13.48.12.860,8441.553,0.271,-0.214,0.919
57106,63992,1581446892863,2020-02-11T13.48.12.863,8441.556,0.322,-0.192,1.018
57107,63993,1581446892864,2020-02-11T13.48.12.864,8441.556999999999,0.265,-0.087,0.977
57108,63994,1581446892867,2020-02-11T13.48.12.867,8441.56,0.202,-0.098,0.8859999999999999
57109,63995,1581446892870,2020-02-11T13.48.12.870,8441.563,0.222,-0.194,0.908
57110,63996,1581446892873,2020-02-11T13.48.12.873,8441.565999999999,0.264,-0.184,0.983
57111,63997,1581446892874,2020-02-11T13.48.12.874,8441.567,0.265,-0.108,0.979
57112,63998,1581446892877,2020-02-11T13.48.12.877,8441.57,0.253,-0.126,0.923
57113,63999,1581446892880,2020-02-11T13.48.12.880,8441.573,0.287,-0.193,0.918
57114,64000,1581446892882,2020-02-11T13.48.12.882,8441.575,0.32299999999999995,-0.18,0.953
57115,64001,1581446892885,2020-02-11T13.48.12.885,8441.578000000001,0.322,-0.132,0.949
57116,64002,1581446892888,2020-02-11T13.48.12.888,8441.581,0.314,-0.161,0.917
57117,64003,1581446892891,2020-02-11T13.48.12.891,8441.584,0.317,-0.195,0.92
57118,64004,1581446892892,2020-02-11T13.48.12.892,8441.585,0.317,-0.17,0.94
57119,64005,1581446892895,2020-02-11T13.48.12.895,8441.588,0.299,-0.145,0.94
57120,64006,1581446892898,2020-02-11T13.48.12.898,8441.591,0.28300000000000003,-0.168,0.931
57121,64007,1581446892899,2020-02-11T13.48.12.899,8441.591999999999,0.27,-0.192,0.931
57122,64008,1581446892902,2020-02-11T13.48.12.902,8441.595,0.259,-0.175,0.939
57123,64009,1581446892905,2020-02-11T13.48.12.905,8441.598,0.256,-0.165,0.938
57124,64010,1581446892908,2020-02-11T13.48.12.908,8441.601,0.254,-0.181,0.926
57125,64011,1581446892910,2020-02-11T13.48.12.910,8441.603000000001,0.255,-0.188,0.919
57126,64012,1581446892913,2020-02-11T13.48.12.913,8441.606,0.263,-0.16399999999999998,0.924
57127,64013,1581446892915,2020-02-11T13.48.12.915,8441.608,0.26,-0.158,0.924
57128,64014,1581446892918,2020-02-11T13.48.12.918,8441.610999999999,0.264,-0.172,0.924
57129,64015,1581446892920,2020-02-11T13.48.12.920,8441.613000000001,0.26,-0.179,0.924
57130,64016,1581446892923,2020-02-11T13.48.12.923,8441.616,0.27,-0.17600000000000002,0.92
57131,64017,1581446892926,2020-02-11T13.48.12.926,8441.619,0.278,-0.184,0.931
57132,64018,1581446892927,2020-02-11T13.48.12.927,8441.62,0.276,-0.197,0.931
57133,64019,1581446892930,2020-02-11T13.48.12.930,8441.623,0.272,-0.191,0.93
57134,64020,1581446892933,2020-02-11T13.48.12.933,8441.626,0.267,-0.182,0.936
57135,64021,1581446892936,2020-02-11T13.48.12.936,8441.629,0.261,-0.17800000000000002,0.933
57136,64022,1581446892937,2020-02-11T13.48.12.937,8441.63,0.255,-0.179,0.932
57137,64023,1581446892940,2020-02-11T13.48.12.940,8441.633,0.255,-0.173,0.934
57138,64024,1581446892943,2020-02-11T13.48.12.943,8441.636,0.252,-0.16399999999999998,0.94
57139,64025,1581446892945,2020-02-11T13.48.12.945,8441.638,0.26,-0.162,0.932
57140,64026,1581446892948,2020-02-11T13.48.12.948,8441.641,0.262,-0.18,0.931
57141,64027,1581446892951,2020-02-11T13.48.12.951,8441.644,0.278,-0.181,0.929
57142,64028,1581446892954,2020-02-11T13.48.12.954,8441.646999999999,0.27,-0.179,0.941
57143,64029,1581446892955,2020-02-11T13.48.12.955,8441.648000000001,0.28300000000000003,-0.19,0.935
57144,64030,1581446892958,2020-02-11T13.48.12.958,8441.651,0.268,-0.189,0.93
57145,64031,1581446892961,2020-02-11T13.48.12.961,8441.654,0.275,-0.191,0.929
57146,64032,1581446892962,2020-02-11T13.48.12.962,8441.655,0.28,-0.195,0.934
57147,64033,1581446892965,2020-02-11T13.48.12.965,8441.658000000001,0.269,-0.195,0.94
57148,64034,1581446892968,2020-02-11T13.48.12.968,8441.661,0.27,-0.19,0.931
57149,64035,1581446892971,2020-02-11T13.48.12.971,8441.664,0.271,-0.182,0.937
57150,64036,1581446892973,2020-02-11T13.48.12.973,8441.666,0.276,-0.181,0.939
57151,64037,1581446892976,2020-02-11T13.48.12.976,8441.669,0.269,-0.182,0.933
57152,64038,1581446892978,2020-02-11T13.48.12.978,8441.671,0.276,-0.17,0.931
57153,64039,1581446892981,2020-02-11T13.48.12.981,8441.674,0.281,-0.157,0.945
57154,64040,1581446892983,2020-02-11T13.48.12.983,8441.676,0.275,-0.157,0.941
57155,64041,1581446892986,2020-02-11T13.48.12.986,8441.679,0.284,-0.16699999999999998,0.94
57156,64042,1581446892989,2020-02-11T13.48.12.989,8441.681999999999,0.3,-0.16399999999999998,0.941
57157,64043,1581446892990,2020-02-11T13.48.12.990,8441.683,0.292,-0.171,0.943
57158,64044,1581446892993,2020-02-11T13.48.12.993,8441.686,0.303,-0.19,0.93
57159,64045,1581446892996,2020-02-11T13.48.12.996,8441.689,0.295,-0.196,0.942
