,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
49559,56445,1581446873836,2020-02-11T13.47.53.836,8422.529,0.274,-0.12,0.948
49560,56446,1581446873839,2020-02-11T13.47.53.839,8422.532,0.273,-0.126,0.948
49561,56447,1581446873842,2020-02-11T13.47.53.842,8422.535,0.27,-0.128,0.938
49562,56448,1581446873845,2020-02-11T13.47.53.845,8422.538,0.269,-0.128,0.948
49563,56449,1581446873846,2020-02-11T13.47.53.846,8422.539,0.271,-0.134,0.948
49564,56450,1581446873849,2020-02-11T13.47.53.849,8422.542,0.277,-0.135,0.944
49565,56451,1581446873852,2020-02-11T13.47.53.852,8422.545,0.274,-0.134,0.938
49566,56452,1581446873853,2020-02-11T13.47.53.853,8422.546,0.272,-0.123,0.947
49567,56453,1581446873856,2020-02-11T13.47.53.856,8422.549,0.269,-0.123,0.944
49568,56454,1581446873859,2020-02-11T13.47.53.859,8422.552,0.271,-0.129,0.942
49569,56455,1581446873862,2020-02-11T13.47.53.862,8422.555,0.275,-0.139,0.941
49570,56456,1581446873864,2020-02-11T13.47.53.864,8422.556999999999,0.269,-0.139,0.94
49571,56457,1581446873867,2020-02-11T13.47.53.867,8422.56,0.265,-0.114,0.942
49572,56458,1581446873870,2020-02-11T13.47.53.870,8422.563,0.274,-0.1,0.954
49573,56459,1581446873872,2020-02-11T13.47.53.872,8422.565,0.287,-0.112,0.964
49574,56460,1581446873874,2020-02-11T13.47.53.874,8422.567,0.282,-0.121,0.956
49575,56461,1581446873877,2020-02-11T13.47.53.877,8422.57,0.269,-0.111,0.943
49576,56462,1581446873880,2020-02-11T13.47.53.880,8422.573,0.271,-0.103,0.946
49577,56463,1581446873881,2020-02-11T13.47.53.881,8422.574,0.272,-0.119,0.952
49578,56464,1581446873884,2020-02-11T13.47.53.884,8422.577,0.271,-0.138,0.948
49579,56465,1581446873887,2020-02-11T13.47.53.887,8422.58,0.266,-0.135,0.936
49580,56466,1581446873890,2020-02-11T13.47.53.890,8422.583,0.269,-0.132,0.939
49581,56467,1581446873892,2020-02-11T13.47.53.892,8422.585,0.28,-0.14,0.949
49582,56468,1581446873894,2020-02-11T13.47.53.894,8422.587,0.28300000000000003,-0.136,0.953
49583,56469,1581446873897,2020-02-11T13.47.53.897,8422.59,0.285,-0.127,0.957
49584,56470,1581446873899,2020-02-11T13.47.53.899,8422.591999999999,0.277,-0.123,0.946
49585,56471,1581446873902,2020-02-11T13.47.53.902,8422.595,0.273,-0.13,0.933
49586,56472,1581446873905,2020-02-11T13.47.53.905,8422.598,0.269,-0.133,0.935
49587,56473,1581446873908,2020-02-11T13.47.53.908,8422.601,0.271,-0.142,0.94
49588,56474,1581446873909,2020-02-11T13.47.53.909,8422.601999999999,0.28,-0.15,0.949
49589,56475,1581446873912,2020-02-11T13.47.53.912,8422.605,0.28,-0.146,0.94
49590,56476,1581446873915,2020-02-11T13.47.53.915,8422.608,0.278,-0.138,0.93
49591,56477,1581446873916,2020-02-11T13.47.53.916,8422.609,0.279,-0.146,0.934
49592,56478,1581446873919,2020-02-11T13.47.53.919,8422.612,0.282,-0.157,0.938
49593,56479,1581446873922,2020-02-11T13.47.53.922,8422.615,0.285,-0.152,0.939
49594,56480,1581446873925,2020-02-11T13.47.53.925,8422.618,0.287,-0.152,0.943
49595,56481,1581446873927,2020-02-11T13.47.53.927,8422.62,0.28800000000000003,-0.14800000000000002,0.945
49596,56482,1581446873930,2020-02-11T13.47.53.930,8422.623,0.276,-0.139,0.945
49597,56483,1581446873933,2020-02-11T13.47.53.933,8422.626,0.274,-0.131,0.937
49598,56484,1581446873935,2020-02-11T13.47.53.935,8422.628,0.271,-0.135,0.936
49599,56485,1581446873937,2020-02-11T13.47.53.937,8422.63,0.267,-0.13699999999999998,0.938
49600,56486,1581446873940,2020-02-11T13.47.53.940,8422.633,0.259,-0.138,0.937
49601,56487,1581446873943,2020-02-11T13.47.53.943,8422.636,0.265,-0.145,0.926
49602,56488,1581446873944,2020-02-11T13.47.53.944,8422.636999999999,0.258,-0.153,0.923
49603,56489,1581446873947,2020-02-11T13.47.53.947,8422.64,0.254,-0.155,0.924
49604,56490,1581446873950,2020-02-11T13.47.53.950,8422.643,0.266,-0.145,0.939
49605,56491,1581446873953,2020-02-11T13.47.53.953,8422.646,0.264,-0.122,0.949
49606,56492,1581446873955,2020-02-11T13.47.53.955,8422.648000000001,0.273,-0.111,0.956
49607,56493,1581446873957,2020-02-11T13.47.53.957,8422.65,0.282,-0.125,0.964
49608,56494,1581446873960,2020-02-11T13.47.53.960,8422.653,0.29100000000000004,-0.128,0.964
49609,56495,1581446873963,2020-02-11T13.47.53.963,8422.655999999999,0.294,-0.129,0.96
49610,56496,1581446873965,2020-02-11T13.47.53.965,8422.658000000001,0.294,-0.133,0.955
49611,56497,1581446873968,2020-02-11T13.47.53.968,8422.661,0.293,-0.136,0.941
49612,56498,1581446873971,2020-02-11T13.47.53.971,8422.664,0.281,-0.133,0.938
49613,56499,1581446873972,2020-02-11T13.47.53.972,8422.665,0.273,-0.136,0.944
49614,56500,1581446873975,2020-02-11T13.47.53.975,8422.668,0.277,-0.145,0.944
49615,56501,1581446873978,2020-02-11T13.47.53.978,8422.671,0.28,-0.146,0.94
49616,56502,1581446873981,2020-02-11T13.47.53.981,8422.674,0.28,-0.142,0.944
49617,56503,1581446873982,2020-02-11T13.47.53.982,8422.675,0.28300000000000003,-0.151,0.943
49618,56504,1581446873985,2020-02-11T13.47.53.985,8422.678,0.276,-0.149,0.935
49619,56505,1581446873988,2020-02-11T13.47.53.988,8422.681,0.271,-0.153,0.93
49620,56506,1581446873990,2020-02-11T13.47.53.990,8422.683,0.278,-0.16699999999999998,0.935
49621,56507,1581446873993,2020-02-11T13.47.53.993,8422.686,0.277,-0.166,0.943
49622,56508,1581446873996,2020-02-11T13.47.53.996,8422.689,0.271,-0.153,0.939
49623,56509,1581446873998,2020-02-11T13.47.53.998,8422.690999999999,0.262,-0.14800000000000002,0.93
49624,56510,1581446874000,2020-02-11T13.47.54.000,8422.693000000001,0.26,-0.152,0.931
49625,56511,1581446874003,2020-02-11T13.47.54.003,8422.696,0.269,-0.153,0.924
49626,56512,1581446874006,2020-02-11T13.47.54.006,8422.699,0.27,-0.14800000000000002,0.933
49627,56513,1581446874007,2020-02-11T13.47.54.007,8422.7,0.281,-0.157,0.943
49628,56514,1581446874010,2020-02-11T13.47.54.010,8422.703000000001,0.275,-0.172,0.938
49629,56515,1581446874013,2020-02-11T13.47.54.013,8422.706,0.282,-0.166,0.935
49630,56516,1581446874016,2020-02-11T13.47.54.016,8422.709,0.276,-0.16,0.933
49631,56517,1581446874017,2020-02-11T13.47.54.017,8422.71,0.281,-0.173,0.938
49632,56518,1581446874020,2020-02-11T13.47.54.020,8422.713,0.275,-0.17,0.928
49633,56519,1581446874023,2020-02-11T13.47.54.023,8422.716,0.264,-0.151,0.926
49634,56520,1581446874026,2020-02-11T13.47.54.026,8422.719000000001,0.265,-0.16,0.934
49635,56521,1581446874028,2020-02-11T13.47.54.028,8422.721,0.266,-0.177,0.937
49636,56522,1581446874031,2020-02-11T13.47.54.031,8422.724,0.277,-0.173,0.934
49637,56523,1581446874034,2020-02-11T13.47.54.034,8422.726999999999,0.262,-0.153,0.928
49638,56524,1581446874035,2020-02-11T13.47.54.035,8422.728000000001,0.267,-0.158,0.926
49639,56525,1581446874038,2020-02-11T13.47.54.038,8422.731,0.273,-0.173,0.932
49640,56526,1581446874041,2020-02-11T13.47.54.041,8422.734,0.264,-0.17,0.926
49641,56527,1581446874044,2020-02-11T13.47.54.044,8422.737,0.27,-0.158,0.933
49642,56528,1581446874045,2020-02-11T13.47.54.045,8422.738000000001,0.285,-0.16699999999999998,0.938
49643,56529,1581446874048,2020-02-11T13.47.54.048,8422.741,0.303,-0.179,0.959
49644,56530,1581446874051,2020-02-11T13.47.54.051,8422.744,0.302,-0.175,0.961
49645,56531,1581446874053,2020-02-11T13.47.54.053,8422.746,0.29600000000000004,-0.163,0.956
49646,56532,1581446874056,2020-02-11T13.47.54.056,8422.749,0.292,-0.165,0.953
49647,56533,1581446874059,2020-02-11T13.47.54.059,8422.752,0.267,-0.171,0.926
49648,56534,1581446874061,2020-02-11T13.47.54.061,8422.754,0.255,-0.181,0.916
49649,56535,1581446874063,2020-02-11T13.47.54.063,8422.756,0.261,-0.184,0.929
49650,56536,1581446874066,2020-02-11T13.47.54.066,8422.759,0.265,-0.171,0.907
49651,56537,1581446874069,2020-02-11T13.47.54.069,8422.761999999999,0.253,-0.154,0.8959999999999999
49652,56538,1581446874070,2020-02-11T13.47.54.070,8422.763,0.262,-0.17,0.951
49653,56539,1581446874073,2020-02-11T13.47.54.073,8422.766,0.287,-0.183,0.983
49654,56540,1581446874076,2020-02-11T13.47.54.076,8422.769,0.281,-0.181,0.933
49655,56541,1581446874079,2020-02-11T13.47.54.079,8422.771999999999,0.254,-0.147,0.899
49656,56542,1581446874080,2020-02-11T13.47.54.080,8422.773000000001,0.258,-0.153,0.919
49657,56543,1581446874083,2020-02-11T13.47.54.083,8422.776,0.27,-0.19,0.922
49658,56544,1581446874086,2020-02-11T13.47.54.086,8422.779,0.285,-0.2,0.95
49659,56545,1581446874089,2020-02-11T13.47.54.089,8422.782,0.273,-0.177,0.947
49660,56546,1581446874091,2020-02-11T13.47.54.091,8422.784,0.257,-0.165,0.91
49661,56547,1581446874094,2020-02-11T13.47.54.094,8422.787,0.258,-0.189,0.907
49662,56548,1581446874097,2020-02-11T13.47.54.097,8422.79,0.268,-0.199,0.923
49663,56549,1581446874098,2020-02-11T13.47.54.098,8422.791,0.274,-0.187,0.941
49664,56550,1581446874101,2020-02-11T13.47.54.101,8422.794,0.278,-0.182,0.936
49665,56551,1581446874104,2020-02-11T13.47.54.104,8422.796999999999,0.27,-0.187,0.923
49666,56552,1581446874107,2020-02-11T13.47.54.107,8422.8,0.261,-0.192,0.917
49667,56553,1581446874108,2020-02-11T13.47.54.108,8422.801,0.258,-0.188,0.909
49668,56554,1581446874111,2020-02-11T13.47.54.111,8422.804,0.254,-0.173,0.913
49669,56555,1581446874114,2020-02-11T13.47.54.114,8422.806999999999,0.253,-0.171,0.931
49670,56556,1581446874117,2020-02-11T13.47.54.117,8422.81,0.262,-0.185,0.933
49671,56557,1581446874119,2020-02-11T13.47.54.119,8422.812,0.253,-0.18,0.932
49672,56558,1581446874121,2020-02-11T13.47.54.121,8422.814,0.245,-0.181,0.917
49673,56559,1581446874124,2020-02-11T13.47.54.124,8422.817,0.249,-0.189,0.909
49674,56560,1581446874126,2020-02-11T13.47.54.126,8422.819,0.257,-0.197,0.918
49675,56561,1581446874129,2020-02-11T13.47.54.129,8422.822,0.262,-0.205,0.922
49676,56562,1581446874132,2020-02-11T13.47.54.132,8422.825,0.27,-0.207,0.927
49677,56563,1581446874135,2020-02-11T13.47.54.135,8422.828000000001,0.266,-0.189,0.918
49678,56564,1581446874136,2020-02-11T13.47.54.136,8422.829,0.264,-0.188,0.914
49679,56565,1581446874139,2020-02-11T13.47.54.139,8422.832,0.272,-0.201,0.923
49680,56566,1581446874142,2020-02-11T13.47.54.142,8422.835,0.267,-0.2,0.923
49681,56567,1581446874143,2020-02-11T13.47.54.143,8422.836,0.261,-0.191,0.92
49682,56568,1581446874146,2020-02-11T13.47.54.146,8422.839,0.267,-0.193,0.918
49683,56569,1581446874149,2020-02-11T13.47.54.149,8422.841999999999,0.26,-0.197,0.92
49684,56570,1581446874152,2020-02-11T13.47.54.152,8422.845,0.257,-0.193,0.919
49685,56571,1581446874154,2020-02-11T13.47.54.154,8422.847,0.261,-0.198,0.921
49686,56572,1581446874157,2020-02-11T13.47.54.157,8422.85,0.263,-0.192,0.923
49687,56573,1581446874160,2020-02-11T13.47.54.160,8422.853000000001,0.258,-0.185,0.916
49688,56574,1581446874161,2020-02-11T13.47.54.161,8422.854,0.265,-0.193,0.917
49689,56575,1581446874164,2020-02-11T13.47.54.164,8422.857,0.274,-0.206,0.925
