,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
98137,105023,1581446996306,2020-02-11T13.49.56.306,8544.999,0.292,-0.17,0.932
98138,105024,1581446996309,2020-02-11T13.49.56.309,8545.002,0.289,-0.17,0.929
98139,105025,1581446996310,2020-02-11T13.49.56.310,8545.003,0.28800000000000003,-0.168,0.932
98140,105026,1581446996313,2020-02-11T13.49.56.313,8545.006,0.289,-0.16399999999999998,0.929
98141,105027,1581446996316,2020-02-11T13.49.56.316,8545.009,0.285,-0.16399999999999998,0.926
98142,105028,1581446996319,2020-02-11T13.49.56.319,8545.011999999999,0.274,-0.166,0.927
98143,105029,1581446996320,2020-02-11T13.49.56.320,8545.013,0.28300000000000003,-0.168,0.925
98144,105030,1581446996323,2020-02-11T13.49.56.323,8545.016,0.282,-0.174,0.919
98145,105031,1581446996326,2020-02-11T13.49.56.326,8545.019,0.281,-0.175,0.921
98146,105032,1581446996328,2020-02-11T13.49.56.328,8545.021,0.29,-0.171,0.92
98147,105033,1581446996330,2020-02-11T13.49.56.330,8545.023000000001,0.29100000000000004,-0.171,0.926
98148,105034,1581446996333,2020-02-11T13.49.56.333,8545.026,0.292,-0.163,0.93
98149,105035,1581446996336,2020-02-11T13.49.56.336,8545.029,0.298,-0.161,0.931
98150,105036,1581446996338,2020-02-11T13.49.56.338,8545.030999999999,0.301,-0.162,0.936
98151,105037,1581446996341,2020-02-11T13.49.56.341,8545.034,0.303,-0.162,0.931
98152,105038,1581446996344,2020-02-11T13.49.56.344,8545.037,0.29600000000000004,-0.16399999999999998,0.928
98153,105039,1581446996345,2020-02-11T13.49.56.345,8545.038,0.29100000000000004,-0.16399999999999998,0.922
98154,105040,1581446996348,2020-02-11T13.49.56.348,8545.041,0.285,-0.16899999999999998,0.924
98155,105041,1581446996351,2020-02-11T13.49.56.351,8545.044,0.289,-0.163,0.934
98156,105042,1581446996354,2020-02-11T13.49.56.354,8545.046999999999,0.293,-0.16,0.937
98157,105043,1581446996355,2020-02-11T13.49.56.355,8545.048,0.3,-0.16,0.941
98158,105044,1581446996358,2020-02-11T13.49.56.358,8545.051,0.298,-0.156,0.946
98159,105045,1581446996361,2020-02-11T13.49.56.361,8545.054,0.29600000000000004,-0.159,0.94
98160,105046,1581446996363,2020-02-11T13.49.56.363,8545.056,0.297,-0.16699999999999998,0.933
98161,105047,1581446996366,2020-02-11T13.49.56.366,8545.059000000001,0.298,-0.168,0.94
98162,105048,1581446996369,2020-02-11T13.49.56.369,8545.062,0.308,-0.16899999999999998,0.939
98163,105049,1581446996371,2020-02-11T13.49.56.371,8545.064,0.28300000000000003,-0.168,0.93
98164,105050,1581446996373,2020-02-11T13.49.56.373,8545.065999999999,0.292,-0.165,0.923
98165,105051,1581446996376,2020-02-11T13.49.56.376,8545.069,0.304,-0.17,0.928
98166,105052,1581446996379,2020-02-11T13.49.56.379,8545.072,0.302,-0.17,0.93
98167,105053,1581446996382,2020-02-11T13.49.56.382,8545.075,0.297,-0.16899999999999998,0.934
98168,105054,1581446996383,2020-02-11T13.49.56.383,8545.076,0.306,-0.174,0.935
98169,105055,1581446996386,2020-02-11T13.49.56.386,8545.079,0.29600000000000004,-0.174,0.934
98170,105056,1581446996389,2020-02-11T13.49.56.389,8545.082,0.29,-0.173,0.929
98171,105057,1581446996391,2020-02-11T13.49.56.391,8545.084,0.297,-0.165,0.937
98172,105058,1581446996393,2020-02-11T13.49.56.393,8545.086,0.29600000000000004,-0.168,0.931
98173,105059,1581446996396,2020-02-11T13.49.56.396,8545.089,0.293,-0.17600000000000002,0.93
98174,105060,1581446996399,2020-02-11T13.49.56.399,8545.091999999999,0.29,-0.179,0.93
98175,105061,1581446996401,2020-02-11T13.49.56.401,8545.094000000001,0.289,-0.187,0.924
98176,105062,1581446996404,2020-02-11T13.49.56.404,8545.097,0.29,-0.189,0.924
98177,105063,1581446996407,2020-02-11T13.49.56.407,8545.1,0.287,-0.193,0.921
98178,105064,1581446996410,2020-02-11T13.49.56.410,8545.103000000001,0.294,-0.196,0.92
98179,105065,1581446996411,2020-02-11T13.49.56.411,8545.104,0.29,-0.197,0.924
98180,105066,1581446996414,2020-02-11T13.49.56.414,8545.107,0.292,-0.198,0.917
98181,105067,1581446996417,2020-02-11T13.49.56.417,8545.11,0.294,-0.2,0.92
98182,105068,1581446996418,2020-02-11T13.49.56.418,8545.110999999999,0.293,-0.203,0.919
98183,105069,1581446996421,2020-02-11T13.49.56.421,8545.114,0.28800000000000003,-0.2,0.918
98184,105070,1581446996424,2020-02-11T13.49.56.424,8545.117,0.282,-0.202,0.91
98185,105071,1581446996427,2020-02-11T13.49.56.427,8545.12,0.281,-0.2,0.905
98186,105072,1581446996429,2020-02-11T13.49.56.429,8545.122,0.28600000000000003,-0.198,0.92
98187,105073,1581446996432,2020-02-11T13.49.56.432,8545.125,0.29100000000000004,-0.194,0.932
98188,105074,1581446996434,2020-02-11T13.49.56.434,8545.127,0.297,-0.188,0.932
98189,105075,1581446996436,2020-02-11T13.49.56.436,8545.129,0.29600000000000004,-0.184,0.923
98190,105076,1581446996439,2020-02-11T13.49.56.439,8545.132,0.28800000000000003,-0.19,0.921
98191,105077,1581446996442,2020-02-11T13.49.56.442,8545.135,0.29,-0.189,0.921
98192,105078,1581446996445,2020-02-11T13.49.56.445,8545.138,0.292,-0.189,0.923
98193,105079,1581446996446,2020-02-11T13.49.56.446,8545.139000000001,0.293,-0.19,0.921
98194,105080,1581446996449,2020-02-11T13.49.56.449,8545.142,0.298,-0.195,0.929
98195,105081,1581446996452,2020-02-11T13.49.56.452,8545.145,0.304,-0.199,0.932
98196,105082,1581446996454,2020-02-11T13.49.56.454,8545.146999999999,0.298,-0.196,0.917
98197,105083,1581446996456,2020-02-11T13.49.56.456,8545.149,0.294,-0.188,0.918
98198,105084,1581446996459,2020-02-11T13.49.56.459,8545.152,0.29600000000000004,-0.18,0.933
98199,105085,1581446996462,2020-02-11T13.49.56.462,8545.155,0.29,-0.189,0.918
98200,105086,1581446996464,2020-02-11T13.49.56.464,8545.157,0.278,-0.198,0.902
98201,105087,1581446996467,2020-02-11T13.49.56.467,8545.16,0.267,-0.203,0.89
98202,105088,1581446996470,2020-02-11T13.49.56.470,8545.163,0.259,-0.206,0.8859999999999999
98203,105089,1581446996471,2020-02-11T13.49.56.471,8545.164,0.266,-0.206,0.889
98204,105090,1581446996474,2020-02-11T13.49.56.474,8545.167,0.268,-0.199,0.904
98205,105091,1581446996477,2020-02-11T13.49.56.477,8545.17,0.277,-0.193,0.917
98206,105092,1581446996480,2020-02-11T13.49.56.480,8545.173,0.28300000000000003,-0.196,0.926
98207,105093,1581446996481,2020-02-11T13.49.56.481,8545.174,0.282,-0.196,0.925
98208,105094,1581446996484,2020-02-11T13.49.56.484,8545.177,0.277,-0.197,0.903
98209,105095,1581446996487,2020-02-11T13.49.56.487,8545.18,0.275,-0.198,0.902
98210,105096,1581446996490,2020-02-11T13.49.56.490,8545.183,0.271,-0.197,0.907
98211,105097,1581446996492,2020-02-11T13.49.56.492,8545.185,0.278,-0.196,0.905
98212,105098,1581446996495,2020-02-11T13.49.56.495,8545.188,0.28300000000000003,-0.197,0.917
98213,105099,1581446996497,2020-02-11T13.49.56.497,8545.19,0.289,-0.201,0.917
98214,105100,1581446996499,2020-02-11T13.49.56.499,8545.192,0.289,-0.203,0.909
98215,105101,1581446996502,2020-02-11T13.49.56.502,8545.195,0.287,-0.202,0.907
98216,105102,1581446996505,2020-02-11T13.49.56.505,8545.198,0.28800000000000003,-0.199,0.912
98217,105103,1581446996508,2020-02-11T13.49.56.508,8545.201,0.28600000000000003,-0.203,0.909
98218,105104,1581446996509,2020-02-11T13.49.56.509,8545.202,0.28300000000000003,-0.198,0.906
98219,105105,1581446996512,2020-02-11T13.49.56.512,8545.205,0.285,-0.198,0.902
98220,105106,1581446996515,2020-02-11T13.49.56.515,8545.208,0.28300000000000003,-0.199,0.902
98221,105107,1581446996518,2020-02-11T13.49.56.518,8545.211,0.276,-0.196,0.905
98222,105108,1581446996519,2020-02-11T13.49.56.519,8545.212,0.28,-0.198,0.913
98223,105109,1581446996522,2020-02-11T13.49.56.522,8545.215,0.284,-0.197,0.917
98224,105110,1581446996525,2020-02-11T13.49.56.525,8545.218,0.281,-0.193,0.912
98225,105111,1581446996527,2020-02-11T13.49.56.527,8545.22,0.28,-0.188,0.912
98226,105112,1581446996530,2020-02-11T13.49.56.530,8545.223,0.282,-0.193,0.906
98227,105113,1581446996533,2020-02-11T13.49.56.533,8545.226,0.28,-0.192,0.908
98228,105114,1581446996536,2020-02-11T13.49.56.536,8545.229,0.279,-0.19,0.915
98229,105115,1581446996537,2020-02-11T13.49.56.537,8545.23,0.28600000000000003,-0.195,0.919
98230,105116,1581446996540,2020-02-11T13.49.56.540,8545.233,0.285,-0.202,0.919
98231,105117,1581446996543,2020-02-11T13.49.56.543,8545.235999999999,0.28300000000000003,-0.199,0.906
98232,105118,1581446996544,2020-02-11T13.49.56.544,8545.237,0.285,-0.188,0.925
98233,105119,1581446996547,2020-02-11T13.49.56.547,8545.24,0.29,-0.191,0.923
98234,105120,1581446996550,2020-02-11T13.49.56.550,8545.243,0.279,-0.2,0.907
98235,105121,1581446996553,2020-02-11T13.49.56.553,8545.246,0.284,-0.194,0.911
98236,105122,1581446996555,2020-02-11T13.49.56.555,8545.248,0.285,-0.184,0.917
98237,105123,1581446996558,2020-02-11T13.49.56.558,8545.251,0.282,-0.17600000000000002,0.918
98238,105124,1581446996560,2020-02-11T13.49.56.560,8545.253,0.285,-0.17800000000000002,0.925
98239,105125,1581446996562,2020-02-11T13.49.56.562,8545.255,0.28300000000000003,-0.173,0.913
98240,105126,1581446996565,2020-02-11T13.49.56.565,8545.258,0.28600000000000003,-0.161,0.926
98241,105127,1581446996568,2020-02-11T13.49.56.568,8545.261,0.28,-0.157,0.925
98242,105128,1581446996571,2020-02-11T13.49.56.571,8545.264000000001,0.282,-0.171,0.911
98243,105129,1581446996572,2020-02-11T13.49.56.572,8545.265,0.28,-0.17800000000000002,0.913
98244,105130,1581446996575,2020-02-11T13.49.56.575,8545.268,0.282,-0.175,0.921
98245,105131,1581446996578,2020-02-11T13.49.56.578,8545.271,0.28,-0.179,0.926
98246,105132,1581446996580,2020-02-11T13.49.56.580,8545.273000000001,0.275,-0.18600000000000005,0.928
98247,105133,1581446996582,2020-02-11T13.49.56.582,8545.275,0.267,-0.194,0.926
98248,105134,1581446996585,2020-02-11T13.49.56.585,8545.278,0.28,-0.17600000000000002,0.913
98249,105135,1581446996588,2020-02-11T13.49.56.588,8545.280999999999,0.275,-0.171,0.931
98250,105136,1581446996590,2020-02-11T13.49.56.590,8545.283000000001,0.268,-0.182,0.92
98251,105137,1581446996593,2020-02-11T13.49.56.593,8545.286,0.273,-0.17,0.919
98252,105138,1581446996596,2020-02-11T13.49.56.596,8545.289,0.276,-0.157,0.931
98253,105139,1581446996599,2020-02-11T13.49.56.599,8545.292,0.276,-0.155,0.938
98254,105140,1581446996600,2020-02-11T13.49.56.600,8545.293,0.269,-0.16399999999999998,0.941
98255,105141,1581446996603,2020-02-11T13.49.56.603,8545.296,0.266,-0.152,0.94
98256,105142,1581446996606,2020-02-11T13.49.56.606,8545.299,0.276,-0.14400000000000002,0.957
98257,105143,1581446996607,2020-02-11T13.49.56.607,8545.3,0.276,-0.15,0.966
98258,105144,1581446996610,2020-02-11T13.49.56.610,8545.303,0.275,-0.158,0.96
98259,105145,1581446996613,2020-02-11T13.49.56.613,8545.306,0.266,-0.161,0.957
98260,105146,1581446996616,2020-02-11T13.49.56.616,8545.309000000001,0.256,-0.163,0.938
98261,105147,1581446996618,2020-02-11T13.49.56.618,8545.311,0.253,-0.16699999999999998,0.934
98262,105148,1581446996621,2020-02-11T13.49.56.621,8545.314,0.261,-0.171,0.945
98263,105149,1581446996623,2020-02-11T13.49.56.623,8545.315999999999,0.258,-0.17,0.954
98264,105150,1581446996626,2020-02-11T13.49.56.626,8545.319,0.27,-0.16,0.963
98265,105151,1581446996628,2020-02-11T13.49.56.628,8545.321,0.261,-0.147,0.983
98266,105152,1581446996631,2020-02-11T13.49.56.631,8545.324,0.279,-0.145,0.967
98267,105153,1581446996634,2020-02-11T13.49.56.634,8545.327,0.252,-0.153,0.967
98268,105154,1581446996635,2020-02-11T13.49.56.635,8545.328000000001,0.258,-0.147,0.95
98269,105155,1581446996638,2020-02-11T13.49.56.638,8545.331,0.249,-0.152,0.937
98270,105156,1581446996641,2020-02-11T13.49.56.641,8545.334,0.228,-0.166,0.941
98271,105157,1581446996644,2020-02-11T13.49.56.644,8545.337,0.199,-0.202,0.914
98272,105158,1581446996645,2020-02-11T13.49.56.645,8545.338,0.199,-0.236,0.904
98273,105159,1581446996648,2020-02-11T13.49.56.648,8545.341,0.212,-0.25,0.948
98274,105160,1581446996651,2020-02-11T13.49.56.651,8545.344000000001,0.24,-0.255,1.056
98275,105161,1581446996653,2020-02-11T13.49.56.653,8545.346,0.27,-0.261,1.056
98276,105162,1581446996656,2020-02-11T13.49.56.656,8545.349,0.258,-0.261,1.012
98277,105163,1581446996659,2020-02-11T13.49.56.659,8545.351999999999,0.275,-0.292,0.966
98278,105164,1581446996662,2020-02-11T13.49.56.662,8545.355,0.271,-0.202,0.968
98279,105165,1581446996663,2020-02-11T13.49.56.663,8545.356,0.221,-0.14800000000000002,0.943
98280,105166,1581446996666,2020-02-11T13.49.56.666,8545.359,0.233,-0.232,0.922
98281,105167,1581446996669,2020-02-11T13.49.56.669,8545.362,0.273,-0.378,0.866
98282,105168,1581446996670,2020-02-11T13.49.56.670,8545.363000000001,0.275,-0.333,0.815
98283,105169,1581446996673,2020-02-11T13.49.56.673,8545.366,0.114,-0.151,0.802
98284,105170,1581446996676,2020-02-11T13.49.56.676,8545.369,0.004,-0.161,0.775
98285,105171,1581446996679,2020-02-11T13.49.56.679,8545.372,0.122,-0.192,0.747
98286,105172,1581446996681,2020-02-11T13.49.56.681,8545.374,0.227,-0.219,0.925
98287,105173,1581446996684,2020-02-11T13.49.56.684,8545.377,0.298,-0.035,1.045
98288,105174,1581446996686,2020-02-11T13.49.56.686,8545.379,0.234,0.188,1.135
98289,105175,1581446996688,2020-02-11T13.49.56.688,8545.381,0.064,0.275,1.208
98290,105176,1581446996691,2020-02-11T13.49.56.691,8545.384,0.041,0.336,1.181
98291,105177,1581446996694,2020-02-11T13.49.56.694,8545.386999999999,0.163,0.289,1.274
98292,105178,1581446996697,2020-02-11T13.49.56.697,8545.39,0.085,-0.008,1.4240000000000002
98293,105179,1581446996698,2020-02-11T13.49.56.698,8545.391,-0.018000000000000002,-0.273,1.264
98294,105180,1581446996701,2020-02-11T13.49.56.701,8545.394,0.087,-0.333,1.033
98295,105181,1581446996704,2020-02-11T13.49.56.704,8545.396999999999,0.154,-0.35600000000000004,0.978
98296,105182,1581446996707,2020-02-11T13.49.56.707,8545.4,0.14,-0.428,0.877
98297,105183,1581446996708,2020-02-11T13.49.56.708,8545.401,0.14400000000000002,-0.449,0.8
98298,105184,1581446996711,2020-02-11T13.49.56.711,8545.404,0.209,-0.522,0.882
98299,105185,1581446996714,2020-02-11T13.49.56.714,8545.407,0.214,-0.583,0.971
98300,105186,1581446996716,2020-02-11T13.49.56.716,8545.409,0.207,-0.5329999999999999,1.048
98301,105187,1581446996719,2020-02-11T13.49.56.719,8545.412,0.342,-0.4370000000000001,1.146
98302,105188,1581446996722,2020-02-11T13.49.56.722,8545.415,0.399,-0.433,1.27
98303,105189,1581446996725,2020-02-11T13.49.56.725,8545.418,0.34600000000000003,-0.438,1.294
98304,105190,1581446996726,2020-02-11T13.49.56.726,8545.419,0.205,-0.403,1.268
98305,105191,1581446996729,2020-02-11T13.49.56.729,8545.421999999999,0.026,-0.342,1.224
98306,105192,1581446996732,2020-02-11T13.49.56.732,8545.425,-0.052000000000000005,-0.33,1.2
98307,105193,1581446996735,2020-02-11T13.49.56.735,8545.428,-0.037000000000000005,-0.415,1.271
98308,105194,1581446996736,2020-02-11T13.49.56.736,8545.429,-0.002,-0.536,1.399
98309,105195,1581446996739,2020-02-11T13.49.56.739,8545.431999999999,-0.015,-0.5720000000000001,1.526
98310,105196,1581446996742,2020-02-11T13.49.56.742,8545.435,-0.043,-0.5379999999999999,1.611
98311,105197,1581446996744,2020-02-11T13.49.56.744,8545.437,0.012,-0.5539999999999999,1.631
98312,105198,1581446996746,2020-02-11T13.49.56.746,8545.439,0.17600000000000002,-0.7040000000000001,1.644
98313,105199,1581446996749,2020-02-11T13.49.56.749,8545.442,0.202,-0.748,1.695
98314,105200,1581446996752,2020-02-11T13.49.56.752,8545.445,0.033,-0.669,1.675
98315,105201,1581446996754,2020-02-11T13.49.56.754,8545.447,-0.125,-0.578,1.506
98316,105202,1581446996757,2020-02-11T13.49.56.757,8545.45,-0.171,-0.557,1.405
98317,105203,1581446996760,2020-02-11T13.49.56.760,8545.453000000001,-0.18,-0.555,1.414
98318,105204,1581446996761,2020-02-11T13.49.56.761,8545.454,-0.233,-0.511,1.359
98319,105205,1581446996764,2020-02-11T13.49.56.764,8545.457,-0.306,-0.4320000000000001,1.236
98320,105206,1581446996767,2020-02-11T13.49.56.767,8545.46,-0.374,-0.365,1.128
98321,105207,1581446996770,2020-02-11T13.49.56.770,8545.463,-0.408,-0.333,1.079
98322,105208,1581446996771,2020-02-11T13.49.56.771,8545.464,-0.426,-0.315,1.0490000000000002
98323,105209,1581446996774,2020-02-11T13.49.56.774,8545.466999999999,-0.444,-0.29,1.018
98324,105210,1581446996777,2020-02-11T13.49.56.777,8545.47,-0.461,-0.257,0.993
98325,105211,1581446996779,2020-02-11T13.49.56.779,8545.472,-0.469,-0.244,0.965
98326,105212,1581446996782,2020-02-11T13.49.56.782,8545.475,-0.457,-0.25,0.948
98327,105213,1581446996785,2020-02-11T13.49.56.785,8545.478000000001,-0.451,-0.26,0.947
98328,105214,1581446996788,2020-02-11T13.49.56.788,8545.481,-0.441,-0.271,0.961
