,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
86849,93735,1581446967848,2020-02-11T13.49.27.848,8516.541,0.418,-0.17600000000000002,0.868
86850,93736,1581446967850,2020-02-11T13.49.27.850,8516.543,0.455,-0.129,0.915
86851,93737,1581446967852,2020-02-11T13.49.27.852,8516.545,0.4970000000000001,-0.113,0.917
86852,93738,1581446967855,2020-02-11T13.49.27.855,8516.548,0.464,-0.184,0.922
86853,93739,1581446967858,2020-02-11T13.49.27.858,8516.551,0.419,-0.28800000000000003,0.898
86854,93740,1581446967860,2020-02-11T13.49.27.860,8516.553,0.423,-0.332,0.862
86855,93741,1581446967863,2020-02-11T13.49.27.863,8516.556,0.399,-0.322,0.848
86856,93742,1581446967866,2020-02-11T13.49.27.866,8516.559000000001,0.392,-0.336,0.816
86857,93743,1581446967867,2020-02-11T13.49.27.867,8516.56,0.433,-0.338,0.802
86858,93744,1581446967870,2020-02-11T13.49.27.870,8516.563,0.495,-0.274,0.853
86859,93745,1581446967873,2020-02-11T13.49.27.873,8516.565999999999,0.545,-0.191,0.908
86860,93746,1581446967876,2020-02-11T13.49.27.876,8516.569,0.643,-0.117,0.961
86861,93747,1581446967877,2020-02-11T13.49.27.877,8516.57,0.6920000000000001,-0.129,1.02
86862,93748,1581446967880,2020-02-11T13.49.27.880,8516.573,0.627,-0.206,1.011
86863,93749,1581446967883,2020-02-11T13.49.27.883,8516.576,0.584,-0.274,0.916
86864,93750,1581446967885,2020-02-11T13.49.27.885,8516.578000000001,0.48,-0.281,0.807
86865,93751,1581446967888,2020-02-11T13.49.27.888,8516.581,0.398,-0.277,0.759
86866,93752,1581446967891,2020-02-11T13.49.27.891,8516.584,0.398,-0.277,0.745
86867,93753,1581446967893,2020-02-11T13.49.27.893,8516.586,0.459,-0.253,0.785
86868,93754,1581446967895,2020-02-11T13.49.27.895,8516.588,0.532,-0.183,0.841
86869,93755,1581446967898,2020-02-11T13.49.27.898,8516.591,0.602,-0.108,0.883
86870,93756,1581446967901,2020-02-11T13.49.27.901,8516.594000000001,0.624,-0.06,0.897
86871,93757,1581446967904,2020-02-11T13.49.27.904,8516.597,0.6559999999999999,-0.073,0.889
86872,93758,1581446967905,2020-02-11T13.49.27.905,8516.598,0.722,-0.105,0.8640000000000001
86873,93759,1581446967908,2020-02-11T13.49.27.908,8516.601,0.807,-0.16699999999999998,0.889
86874,93760,1581446967911,2020-02-11T13.49.27.911,8516.604,0.887,-0.275,0.973
86875,93761,1581446967913,2020-02-11T13.49.27.913,8516.606,0.934,-0.364,1.06
86876,93762,1581446967915,2020-02-11T13.49.27.915,8516.608,0.972,-0.359,1.032
86877,93763,1581446967918,2020-02-11T13.49.27.918,8516.610999999999,0.936,-0.343,1.019
86878,93764,1581446967921,2020-02-11T13.49.27.921,8516.614,0.987,-0.338,0.966
86879,93765,1581446967923,2020-02-11T13.49.27.923,8516.616,0.971,-0.305,0.878
86880,93766,1581446967926,2020-02-11T13.49.27.926,8516.619,0.965,-0.307,0.848
86881,93767,1581446967929,2020-02-11T13.49.27.929,8516.622,1.097,-0.285,0.921
86882,93768,1581446967930,2020-02-11T13.49.27.930,8516.623,1.318,-0.157,1.0659999999999998
86883,93769,1581446967933,2020-02-11T13.49.27.933,8516.626,1.241,-0.102,1.136
86884,93770,1581446967936,2020-02-11T13.49.27.936,8516.629,1.072,-0.18600000000000005,1.005
86885,93771,1581446967939,2020-02-11T13.49.27.939,8516.632,1.033,-0.229,0.879
86886,93772,1581446967940,2020-02-11T13.49.27.940,8516.633,0.991,-0.21600000000000005,0.933
86887,93773,1581446967943,2020-02-11T13.49.27.943,8516.636,0.919,-0.179,0.97
86888,93774,1581446967946,2020-02-11T13.49.27.946,8516.639000000001,0.721,-0.231,1.1740000000000002
86889,93775,1581446967948,2020-02-11T13.49.27.948,8516.641,0.831,-0.295,1.263
86890,93776,1581446967951,2020-02-11T13.49.27.951,8516.644,0.973,-0.402,1.359
86891,93777,1581446967954,2020-02-11T13.49.27.954,8516.646999999999,0.74,-0.536,1.722
86892,93778,1581446967956,2020-02-11T13.49.27.956,8516.649,0.644,-0.66,1.882
86893,93779,1581446967958,2020-02-11T13.49.27.958,8516.651,0.677,-0.78,1.936
86894,93780,1581446967961,2020-02-11T13.49.27.961,8516.654,0.551,-0.841,2.123
86895,93781,1581446967964,2020-02-11T13.49.27.964,8516.657,0.383,-0.8809999999999999,2.147
86896,93782,1581446967967,2020-02-11T13.49.27.967,8516.66,0.335,-0.917,1.837
86897,93783,1581446967968,2020-02-11T13.49.27.968,8516.661,0.386,-0.879,1.257
86898,93784,1581446967971,2020-02-11T13.49.27.971,8516.664,0.245,-0.7,1.031
86899,93785,1581446967974,2020-02-11T13.49.27.974,8516.667,0.205,-0.495,1.321
86900,93786,1581446967976,2020-02-11T13.49.27.976,8516.669,0.455,-0.535,1.709
86901,93787,1581446967978,2020-02-11T13.49.27.978,8516.671,0.5579999999999999,-0.747,1.887
86902,93788,1581446967981,2020-02-11T13.49.27.981,8516.674,0.345,-0.758,1.604
86903,93789,1581446967984,2020-02-11T13.49.27.984,8516.677,-0.025,-0.523,1.042
86904,93790,1581446967986,2020-02-11T13.49.27.986,8516.679,-0.252,-0.328,0.6859999999999999
86905,93791,1581446967989,2020-02-11T13.49.27.989,8516.681999999999,-0.294,-0.31,0.605
86906,93792,1581446967992,2020-02-11T13.49.27.992,8516.685,-0.26,-0.34,0.6
86907,93793,1581446967993,2020-02-11T13.49.27.993,8516.686,-0.226,-0.29600000000000004,0.615
86908,93794,1581446967996,2020-02-11T13.49.27.996,8516.689,-0.199,-0.203,0.639
86909,93795,1581446967999,2020-02-11T13.49.27.999,8516.692,-0.166,-0.192,0.633
86910,93796,1581446968002,2020-02-11T13.49.28.002,8516.695,-0.166,-0.197,0.632
86911,93797,1581446968003,2020-02-11T13.49.28.003,8516.696,-0.179,-0.184,0.604
86912,93798,1581446968006,2020-02-11T13.49.28.006,8516.699,-0.188,-0.157,0.564
86913,93799,1581446968009,2020-02-11T13.49.28.009,8516.702,-0.195,-0.14300000000000002,0.537
86914,93800,1581446968012,2020-02-11T13.49.28.012,8516.705,-0.192,-0.156,0.531
86915,93801,1581446968014,2020-02-11T13.49.28.014,8516.707,-0.174,-0.171,0.528
86916,93802,1581446968017,2020-02-11T13.49.28.017,8516.71,-0.16699999999999998,-0.182,0.535
86917,93803,1581446968019,2020-02-11T13.49.28.019,8516.712,-0.162,-0.19,0.525
86918,93804,1581446968021,2020-02-11T13.49.28.021,8516.714,-0.155,-0.209,0.52
86919,93805,1581446968024,2020-02-11T13.49.28.024,8516.716999999999,-0.146,-0.237,0.517
86920,93806,1581446968027,2020-02-11T13.49.28.027,8516.72,-0.134,-0.269,0.509
86921,93807,1581446968030,2020-02-11T13.49.28.030,8516.723,-0.123,-0.3,0.509
86922,93808,1581446968031,2020-02-11T13.49.28.031,8516.724,-0.104,-0.328,0.515
86923,93809,1581446968034,2020-02-11T13.49.28.034,8516.726999999999,-0.085,-0.35700000000000004,0.529
86924,93810,1581446968037,2020-02-11T13.49.28.037,8516.73,-0.075,-0.378,0.521
86925,93811,1581446968040,2020-02-11T13.49.28.040,8516.733,-0.07,-0.397,0.507
86926,93812,1581446968041,2020-02-11T13.49.28.041,8516.734,-0.063,-0.41,0.502
86927,93813,1581446968044,2020-02-11T13.49.28.044,8516.737,-0.061,-0.413,0.503
86928,93814,1581446968047,2020-02-11T13.49.28.047,8516.74,-0.06,-0.407,0.501
86929,93815,1581446968049,2020-02-11T13.49.28.049,8516.742,-0.062,-0.4,0.485
86930,93816,1581446968052,2020-02-11T13.49.28.052,8516.745,-0.065,-0.378,0.476
86931,93817,1581446968055,2020-02-11T13.49.28.055,8516.748,-0.065,-0.364,0.475
86932,93818,1581446968058,2020-02-11T13.49.28.058,8516.751,-0.054000000000000006,-0.349,0.474
86933,93819,1581446968059,2020-02-11T13.49.28.059,8516.752,-0.049,-0.335,0.473
86934,93820,1581446968062,2020-02-11T13.49.28.062,8516.755,-0.04,-0.317,0.476
86935,93821,1581446968065,2020-02-11T13.49.28.065,8516.758,-0.029,-0.3,0.49
86936,93822,1581446968066,2020-02-11T13.49.28.066,8516.759,-0.002,-0.285,0.509
86937,93823,1581446968069,2020-02-11T13.49.28.069,8516.761999999999,0.015,-0.273,0.525
86938,93824,1581446968072,2020-02-11T13.49.28.072,8516.765,0.036000000000000004,-0.276,0.519
86939,93825,1581446968075,2020-02-11T13.49.28.075,8516.768,0.041,-0.289,0.524
86940,93826,1581446968077,2020-02-11T13.49.28.077,8516.77,0.059,-0.263,0.545
86941,93827,1581446968080,2020-02-11T13.49.28.080,8516.773000000001,0.076,-0.233,0.565
86942,93828,1581446968082,2020-02-11T13.49.28.082,8516.775,0.095,-0.234,0.58
86943,93829,1581446968084,2020-02-11T13.49.28.084,8516.777,0.112,-0.242,0.579
86944,93830,1581446968087,2020-02-11T13.49.28.087,8516.78,0.13,-0.247,0.595
86945,93831,1581446968090,2020-02-11T13.49.28.090,8516.783000000001,0.15,-0.238,0.619
86946,93832,1581446968093,2020-02-11T13.49.28.093,8516.786,0.162,-0.229,0.637
86947,93833,1581446968094,2020-02-11T13.49.28.094,8516.787,0.171,-0.225,0.644
86948,93834,1581446968097,2020-02-11T13.49.28.097,8516.79,0.191,-0.227,0.669
86949,93835,1581446968100,2020-02-11T13.49.28.100,8516.793,0.209,-0.235,0.6829999999999999
86950,93836,1581446968103,2020-02-11T13.49.28.103,8516.796,0.23,-0.229,0.684
86951,93837,1581446968104,2020-02-11T13.49.28.104,8516.796999999999,0.25,-0.209,0.701
86952,93838,1581446968107,2020-02-11T13.49.28.107,8516.8,0.269,-0.201,0.708
86953,93839,1581446968110,2020-02-11T13.49.28.110,8516.803,0.292,-0.207,0.7290000000000001
86954,93840,1581446968112,2020-02-11T13.49.28.112,8516.805,0.314,-0.19,0.743
86955,93841,1581446968115,2020-02-11T13.49.28.115,8516.808,0.334,-0.165,0.7390000000000001
86956,93842,1581446968118,2020-02-11T13.49.28.118,8516.811,0.354,-0.151,0.742
86957,93843,1581446968121,2020-02-11T13.49.28.121,8516.814,0.387,-0.151,0.75
86958,93844,1581446968122,2020-02-11T13.49.28.122,8516.815,0.408,-0.14400000000000002,0.765
86959,93845,1581446968125,2020-02-11T13.49.28.125,8516.818000000001,0.428,-0.132,0.77
86960,93846,1581446968128,2020-02-11T13.49.28.128,8516.821,0.454,-0.136,0.785
86961,93847,1581446968129,2020-02-11T13.49.28.129,8516.822,0.478,-0.134,0.787
86962,93848,1581446968132,2020-02-11T13.49.28.132,8516.825,0.515,-0.132,0.7929999999999999
86963,93849,1581446968135,2020-02-11T13.49.28.135,8516.828000000001,0.5329999999999999,-0.129,0.807
86964,93850,1581446968138,2020-02-11T13.49.28.138,8516.831,0.5489999999999999,-0.129,0.807
86965,93851,1581446968140,2020-02-11T13.49.28.140,8516.833,0.584,-0.135,0.812
86966,93852,1581446968142,2020-02-11T13.49.28.142,8516.835,0.608,-0.14400000000000002,0.83
86967,93853,1581446968145,2020-02-11T13.49.28.145,8516.838,0.629,-0.146,0.8440000000000001
86968,93854,1581446968147,2020-02-11T13.49.28.147,8516.84,0.6629999999999999,-0.146,0.858
86969,93855,1581446968150,2020-02-11T13.49.28.150,8516.843,0.6940000000000001,-0.151,0.868
86970,93856,1581446968153,2020-02-11T13.49.28.153,8516.846,0.711,-0.152,0.8809999999999999
86971,93857,1581446968156,2020-02-11T13.49.28.156,8516.849,0.736,-0.147,0.888
86972,93858,1581446968157,2020-02-11T13.49.28.157,8516.85,0.765,-0.14400000000000002,0.892
86973,93859,1581446968160,2020-02-11T13.49.28.160,8516.853000000001,0.782,-0.141,0.909
86974,93860,1581446968163,2020-02-11T13.49.28.163,8516.856,0.8079999999999999,-0.133,0.923
86975,93861,1581446968166,2020-02-11T13.49.28.166,8516.859,0.833,-0.125,0.934
86976,93862,1581446968167,2020-02-11T13.49.28.167,8516.86,0.8540000000000001,-0.118,0.955
86977,93863,1581446968170,2020-02-11T13.49.28.170,8516.863000000001,0.882,-0.122,0.97
86978,93864,1581446968173,2020-02-11T13.49.28.173,8516.866,0.908,-0.115,0.983
86979,93865,1581446968175,2020-02-11T13.49.28.175,8516.868,0.938,-0.109,0.995
86980,93866,1581446968178,2020-02-11T13.49.28.178,8516.871,0.961,-0.108,1.004
86981,93867,1581446968181,2020-02-11T13.49.28.181,8516.874,0.989,-0.102,1.015
86982,93868,1581446968184,2020-02-11T13.49.28.184,8516.877,1.017,-0.1,1.033
86983,93869,1581446968185,2020-02-11T13.49.28.185,8516.878,1.043,-0.099,1.048
86984,93870,1581446968188,2020-02-11T13.49.28.188,8516.881,1.069,-0.104,1.063
86985,93871,1581446968191,2020-02-11T13.49.28.191,8516.884,1.099,-0.107,1.071
86986,93872,1581446968192,2020-02-11T13.49.28.192,8516.885,1.123,-0.111,1.072
86987,93873,1581446968195,2020-02-11T13.49.28.195,8516.888,1.135,-0.115,1.072
86988,93874,1581446968198,2020-02-11T13.49.28.198,8516.891,1.15,-0.109,1.082
86989,93875,1581446968201,2020-02-11T13.49.28.201,8516.894,1.16,-0.103,1.083
86990,93876,1581446968203,2020-02-11T13.49.28.203,8516.896,1.1740000000000002,-0.097,1.074
86991,93877,1581446968205,2020-02-11T13.49.28.205,8516.898000000001,1.188,-0.101,1.072
86992,93878,1581446968208,2020-02-11T13.49.28.208,8516.901,1.1909999999999998,-0.101,1.077
86993,93879,1581446968211,2020-02-11T13.49.28.211,8516.904,1.2,-0.106,1.064
86994,93880,1581446968213,2020-02-11T13.49.28.213,8516.905999999999,1.213,-0.106,1.071
86995,93881,1581446968216,2020-02-11T13.49.28.216,8516.909,1.221,-0.112,1.073
86996,93882,1581446968219,2020-02-11T13.49.28.219,8516.912,1.234,-0.115,1.0659999999999998
86997,93883,1581446968220,2020-02-11T13.49.28.220,8516.913,1.234,-0.104,1.065
86998,93884,1581446968223,2020-02-11T13.49.28.223,8516.916,1.24,-0.096,1.055
86999,93885,1581446968226,2020-02-11T13.49.28.226,8516.919,1.248,-0.094,1.042
87000,93886,1581446968229,2020-02-11T13.49.28.229,8516.921999999999,1.243,-0.094,1.032
87001,93887,1581446968230,2020-02-11T13.49.28.230,8516.923,1.247,-0.091,1.021
87002,93888,1581446968233,2020-02-11T13.49.28.233,8516.926,1.249,-0.092,1.01
87003,93889,1581446968236,2020-02-11T13.49.28.236,8516.929,1.243,-0.09,0.997
87004,93890,1581446968239,2020-02-11T13.49.28.239,8516.931999999999,1.244,-0.093,0.986
87005,93891,1581446968241,2020-02-11T13.49.28.241,8516.934000000001,1.233,-0.08900000000000001,0.963
87006,93892,1581446968244,2020-02-11T13.49.28.244,8516.937,1.23,-0.093,0.943
87007,93893,1581446968246,2020-02-11T13.49.28.246,8516.939,1.222,-0.095,0.919
87008,93894,1581446968248,2020-02-11T13.49.28.248,8516.940999999999,1.208,-0.09,0.897
87009,93895,1581446968251,2020-02-11T13.49.28.251,8516.944,1.186,-0.075,0.86
87010,93896,1581446968254,2020-02-11T13.49.28.254,8516.947,1.159,-0.062,0.831
87011,93897,1581446968257,2020-02-11T13.49.28.257,8516.95,1.139,-0.057,0.804
87012,93898,1581446968258,2020-02-11T13.49.28.258,8516.951,1.114,-0.049,0.77
87013,93899,1581446968261,2020-02-11T13.49.28.261,8516.954,1.091,-0.036000000000000004,0.7390000000000001
87014,93900,1581446968264,2020-02-11T13.49.28.264,8516.957,1.065,-0.014,0.716
87015,93901,1581446968266,2020-02-11T13.49.28.266,8516.959,1.045,-0.004,0.693
87016,93902,1581446968268,2020-02-11T13.49.28.268,8516.961,1.026,-0.006,0.655
87017,93903,1581446968271,2020-02-11T13.49.28.271,8516.964,0.999,-0.001,0.617
87018,93904,1581446968274,2020-02-11T13.49.28.274,8516.966999999999,0.976,0.021,0.593
87019,93905,1581446968276,2020-02-11T13.49.28.276,8516.969000000001,0.96,0.033,0.573
87020,93906,1581446968279,2020-02-11T13.49.28.279,8516.972,0.944,0.032,0.542
87021,93907,1581446968282,2020-02-11T13.49.28.282,8516.975,0.923,0.043,0.511
87022,93908,1581446968283,2020-02-11T13.49.28.283,8516.976,0.902,0.05,0.488
87023,93909,1581446968286,2020-02-11T13.49.28.286,8516.979,0.884,0.053,0.461
87024,93910,1581446968289,2020-02-11T13.49.28.289,8516.982,0.8690000000000001,0.055,0.433
87025,93911,1581446968292,2020-02-11T13.49.28.292,8516.985,0.841,0.055,0.408
87026,93912,1581446968293,2020-02-11T13.49.28.293,8516.985999999999,0.818,0.057,0.371
87027,93913,1581446968296,2020-02-11T13.49.28.296,8516.989,0.7929999999999999,0.065,0.342
87028,93914,1581446968299,2020-02-11T13.49.28.299,8516.992,0.7709999999999999,0.061,0.317
87029,93915,1581446968302,2020-02-11T13.49.28.302,8516.995,0.746,0.064,0.29600000000000004
87030,93916,1581446968304,2020-02-11T13.49.28.304,8516.997,0.722,0.057,0.279
87031,93917,1581446968307,2020-02-11T13.49.28.307,8517.0,0.715,0.053,0.269
87032,93918,1581446968309,2020-02-11T13.49.28.309,8517.002,0.708,0.046,0.26
87033,93919,1581446968311,2020-02-11T13.49.28.311,8517.004,0.7020000000000001,0.041,0.255
87034,93920,1581446968314,2020-02-11T13.49.28.314,8517.007,0.7,0.032,0.258
87035,93921,1581446968317,2020-02-11T13.49.28.317,8517.01,0.7020000000000001,0.017,0.253
87036,93922,1581446968320,2020-02-11T13.49.28.320,8517.013,0.6990000000000001,0.014,0.264
87037,93923,1581446968321,2020-02-11T13.49.28.321,8517.014000000001,0.696,0.002,0.261
87038,93924,1581446968324,2020-02-11T13.49.28.324,8517.017,0.696,-0.012,0.255
87039,93925,1581446968327,2020-02-11T13.49.28.327,8517.02,0.698,-0.024,0.266
87040,93926,1581446968329,2020-02-11T13.49.28.329,8517.021999999999,0.6970000000000001,-0.035,0.275
87041,93927,1581446968331,2020-02-11T13.49.28.331,8517.024,0.7040000000000001,-0.045,0.287
87042,93928,1581446968334,2020-02-11T13.49.28.334,8517.027,0.708,-0.059,0.298
87043,93929,1581446968337,2020-02-11T13.49.28.337,8517.03,0.715,-0.069,0.304
87044,93930,1581446968339,2020-02-11T13.49.28.339,8517.032,0.722,-0.083,0.317
87045,93931,1581446968342,2020-02-11T13.49.28.342,8517.035,0.725,-0.099,0.33
87046,93932,1581446968345,2020-02-11T13.49.28.345,8517.038,0.727,-0.115,0.342
87047,93933,1581446968346,2020-02-11T13.49.28.346,8517.039,0.733,-0.132,0.354
87048,93934,1581446968349,2020-02-11T13.49.28.349,8517.042,0.732,-0.142,0.363
87049,93935,1581446968352,2020-02-11T13.49.28.352,8517.045,0.737,-0.158,0.378
87050,93936,1581446968355,2020-02-11T13.49.28.355,8517.048,0.742,-0.181,0.389
87051,93937,1581446968356,2020-02-11T13.49.28.356,8517.049,0.75,-0.196,0.404
87052,93938,1581446968359,2020-02-11T13.49.28.359,8517.052,0.758,-0.215,0.422
87053,93939,1581446968362,2020-02-11T13.49.28.362,8517.055,0.769,-0.233,0.438
87054,93940,1581446968365,2020-02-11T13.49.28.365,8517.058,0.773,-0.253,0.447
87055,93941,1581446968367,2020-02-11T13.49.28.367,8517.06,0.78,-0.27,0.454
87056,93942,1581446968370,2020-02-11T13.49.28.370,8517.063,0.782,-0.28800000000000003,0.469
87057,93943,1581446968372,2020-02-11T13.49.28.372,8517.065,0.784,-0.306,0.48
87058,93944,1581446968374,2020-02-11T13.49.28.374,8517.067,0.7829999999999999,-0.329,0.488
87059,93945,1581446968377,2020-02-11T13.49.28.377,8517.07,0.7859999999999999,-0.345,0.5
87060,93946,1581446968380,2020-02-11T13.49.28.380,8517.073,0.79,-0.35600000000000004,0.504
87061,93947,1581446968383,2020-02-11T13.49.28.383,8517.076,0.785,-0.3670000000000001,0.519
87062,93948,1581446968384,2020-02-11T13.49.28.384,8517.077,0.7829999999999999,-0.37,0.531
87063,93949,1581446968387,2020-02-11T13.49.28.387,8517.08,0.774,-0.3670000000000001,0.539
87064,93950,1581446968390,2020-02-11T13.49.28.390,8517.083,0.7709999999999999,-0.369,0.551
87065,93951,1581446968392,2020-02-11T13.49.28.392,8517.085,0.763,-0.35600000000000004,0.5660000000000001
87066,93952,1581446968394,2020-02-11T13.49.28.394,8517.087,0.7559999999999999,-0.344,0.57
87067,93953,1581446968397,2020-02-11T13.49.28.397,8517.09,0.75,-0.333,0.58
87068,93954,1581446968400,2020-02-11T13.49.28.400,8517.093,0.74,-0.319,0.589
87069,93955,1581446968402,2020-02-11T13.49.28.402,8517.095,0.7240000000000001,-0.309,0.597
87070,93956,1581446968405,2020-02-11T13.49.28.405,8517.098,0.716,-0.292,0.606
87071,93957,1581446968408,2020-02-11T13.49.28.408,8517.101,0.7040000000000001,-0.28600000000000003,0.618
87072,93958,1581446968411,2020-02-11T13.49.28.411,8517.104,0.7,-0.271,0.637
87073,93959,1581446968412,2020-02-11T13.49.28.412,8517.105,0.6920000000000001,-0.265,0.65
87074,93960,1581446968415,2020-02-11T13.49.28.415,8517.108,0.6829999999999999,-0.259,0.662
87075,93961,1581446968418,2020-02-11T13.49.28.418,8517.110999999999,0.682,-0.254,0.675
87076,93962,1581446968419,2020-02-11T13.49.28.419,8517.112,0.68,-0.245,0.688
87077,93963,1581446968422,2020-02-11T13.49.28.422,8517.115,0.675,-0.24,0.703
87078,93964,1581446968425,2020-02-11T13.49.28.425,8517.118,0.67,-0.237,0.7140000000000001
87079,93965,1581446968428,2020-02-11T13.49.28.428,8517.121,0.665,-0.233,0.726
87080,93966,1581446968430,2020-02-11T13.49.28.430,8517.123,0.654,-0.227,0.737
87081,93967,1581446968433,2020-02-11T13.49.28.433,8517.126,0.648,-0.218,0.7509999999999999
87082,93968,1581446968435,2020-02-11T13.49.28.435,8517.128,0.644,-0.208,0.764
87083,93969,1581446968438,2020-02-11T13.49.28.438,8517.131,0.643,-0.202,0.774
87084,93970,1581446968440,2020-02-11T13.49.28.440,8517.133,0.6459999999999999,-0.198,0.787
87085,93971,1581446968443,2020-02-11T13.49.28.443,8517.136,0.642,-0.192,0.807
87086,93972,1581446968446,2020-02-11T13.49.28.446,8517.139000000001,0.655,-0.18600000000000005,0.8240000000000001
87087,93973,1581446968447,2020-02-11T13.49.28.447,8517.14,0.6629999999999999,-0.181,0.848
87088,93974,1581446968450,2020-02-11T13.49.28.450,8517.143,0.674,-0.18,0.856
87089,93975,1581446968453,2020-02-11T13.49.28.453,8517.146,0.688,-0.17800000000000002,0.872
87090,93976,1581446968456,2020-02-11T13.49.28.456,8517.149,0.696,-0.16899999999999998,0.898
87091,93977,1581446968457,2020-02-11T13.49.28.457,8517.15,0.703,-0.16399999999999998,0.921
87092,93978,1581446968460,2020-02-11T13.49.28.460,8517.153,0.706,-0.156,0.931
87093,93979,1581446968463,2020-02-11T13.49.28.463,8517.155999999999,0.708,-0.149,0.928
87094,93980,1581446968465,2020-02-11T13.49.28.465,8517.158000000001,0.7140000000000001,-0.14300000000000002,0.919
87095,93981,1581446968468,2020-02-11T13.49.28.468,8517.161,0.72,-0.146,0.931
87096,93982,1581446968471,2020-02-11T13.49.28.471,8517.164,0.7240000000000001,-0.15,0.937
87097,93983,1581446968474,2020-02-11T13.49.28.474,8517.167,0.723,-0.14800000000000002,0.926
87098,93984,1581446968475,2020-02-11T13.49.28.475,8517.168,0.723,-0.149,0.919
87099,93985,1581446968478,2020-02-11T13.49.28.478,8517.171,0.733,-0.158,0.918
87100,93986,1581446968481,2020-02-11T13.49.28.481,8517.174,0.738,-0.162,0.917
87101,93987,1581446968482,2020-02-11T13.49.28.482,8517.175,0.741,-0.172,0.914
87102,93988,1581446968485,2020-02-11T13.49.28.485,8517.178,0.75,-0.173,0.906
87103,93989,1581446968488,2020-02-11T13.49.28.488,8517.181,0.759,-0.17800000000000002,0.907
87104,93990,1581446968491,2020-02-11T13.49.28.491,8517.184000000001,0.773,-0.184,0.902
87105,93991,1581446968493,2020-02-11T13.49.28.493,8517.186,0.785,-0.195,0.908
87106,93992,1581446968496,2020-02-11T13.49.28.496,8517.189,0.7979999999999999,-0.205,0.905
87107,93993,1581446968498,2020-02-11T13.49.28.498,8517.190999999999,0.815,-0.208,0.907
87108,93994,1581446968501,2020-02-11T13.49.28.501,8517.194,0.825,-0.223,0.917
87109,93995,1581446968503,2020-02-11T13.49.28.503,8517.196,0.8390000000000001,-0.233,0.912
87110,93996,1581446968506,2020-02-11T13.49.28.506,8517.199,0.843,-0.244,0.9
87111,93997,1581446968509,2020-02-11T13.49.28.509,8517.202,0.846,-0.258,0.8959999999999999
87112,93998,1581446968510,2020-02-11T13.49.28.510,8517.203000000001,0.846,-0.273,0.879
87113,93999,1581446968513,2020-02-11T13.49.28.513,8517.206,0.848,-0.287,0.875
87114,94000,1581446968516,2020-02-11T13.49.28.516,8517.209,0.853,-0.292,0.873
87115,94001,1581446968519,2020-02-11T13.49.28.519,8517.212,0.857,-0.292,0.87
87116,94002,1581446968520,2020-02-11T13.49.28.520,8517.213,0.867,-0.29100000000000004,0.8740000000000001
87117,94003,1581446968523,2020-02-11T13.49.28.523,8517.216,0.877,-0.304,0.883
87118,94004,1581446968526,2020-02-11T13.49.28.526,8517.219000000001,0.882,-0.311,0.887
87119,94005,1581446968528,2020-02-11T13.49.28.528,8517.221,0.8759999999999999,-0.298,0.8809999999999999
87120,94006,1581446968531,2020-02-11T13.49.28.531,8517.224,0.8640000000000001,-0.292,0.862
87121,94007,1581446968534,2020-02-11T13.49.28.534,8517.226999999999,0.85,-0.297,0.8540000000000001
87122,94008,1581446968537,2020-02-11T13.49.28.537,8517.23,0.836,-0.306,0.8440000000000001
